"","fold0","fold1","fold2"
"CHEMBL1909094",0.8249644,0.7978848,0.8947046
"CHEMBL1963823",0.8123608,0.7340608,0.7600907
"CHEMBL2114932",0.5486597,0.5080685,0.6457587
"CHEMBL1909156",0.9216783,0.898272,0.9519608
"CHEMBL1909132",0.5181818,0.6672749,0.6249364
"CHEMBL1909130",0.8303927,0.8430649,0.6858273
"CHEMBL3215029",0.8151209,0.7654783,0.8187534
"CHEMBL2114818",0.6144908,0.4770199,0.5898551
"CHEMBL1909107",0.8005618,0.7640125,0.7694647
"CHEMBL1963771",0.7993248,0.737113,0.6969581
"CHEMBL1909180",0.660401,0.8705674,0.8347222
"CHEMBL1963725",0.8080225,0.7779669,0.78537
"CHEMBL1963741",0.6682309,0.7538233,0.7448004
"CHEMBL1909116",0.938403,0.7597022,0.9062104
"CHEMBL1909109",0.9196067,0.9000543,0.8406739
"CHEMBL1963807",0.7689411,0.7420797,0.7481901
"CHEMBL1909158",1,0.6114983,0.4967273
"CHEMBL1963772",0.7245475,0.731557,0.7365418
"CHEMBL1614302",0.9417614,0.5537671,0.5833333
"CHEMBL1909174",0.8822906,0.884083,0.9372462
"CHEMBL1964002",0.8459794,0.7957136,0.8057254
"CHEMBL1909203",0.5945946,0.6855072,0.7230483
"CHEMBL1909136",0.7374502,0.711194,0.7947173
"CHEMBL1964107",0.7669948,0.807597,0.7777848
"CHEMBL1909210",0.8602099,0.8558719,0.8472851
"CHEMBL1794574",0.4116959,0.4073791,0.4361371
"CHEMBL1963757",0.8055651,0.7524714,0.7266079
"CHEMBL1738239",0.639263,0.5434114,0.622769
"CHEMBL1963690",0.5961538,0.64771,0.7381521
"CHEMBL1964101",0.6936673,0.6879256,0.6821221
"CHEMBL1963715",0.6475232,0.7534305,0.7153102
"CHEMBL1909191",0.954956,0.9160757,0.9168016
"CHEMBL1909201",0.6893797,0.7713523,0.8121891
"CHEMBL1909186",0.5994424,0.4738676,0.232852
"CHEMBL1963746",0.6882353,0.749242,0.7719066
"CHEMBL1963913",0.5714286,0.6040516,0.4224066
"CHEMBL1963701",0.7352568,0.6797653,0.6785081
"CHEMBL1963718",0.8384983,0.8404397,0.8113232
"CHEMBL1963726",0.7099538,0.7352869,0.7433602
"CHEMBL1963750",0.7090334,0.7211266,0.6905147
"CHEMBL1737966",0.6050913,0.5190998,0.5348346
"CHEMBL1964015",0.8151842,0.8355332,0.8050239
"CHEMBL1614004",0.6910748,0.8002656,0.7369582
"CHEMBL1909123",0.09444444,0.897076,0.8290909
"CHEMBL1614041",0.9404703,0.9428723,0.9149375
"CHEMBL1909173",0.8664762,0.8788927,0.8930951
"CHEMBL1614175",0.7752717,0.7867481,0.7665517
"CHEMBL1963830",0.723939,0.7589527,0.6885767
"CHEMBL1909169",0.5026616,0.606383,0.7318681
"CHEMBL1963723",0.8048951,0.7589262,0.75
"CHEMBL1963972",0.4916084,0.5223285,0.5149631
"CHEMBL1614432",0.4954184,0.8230289,0.7151703
"CHEMBL1964095",0.8254687,0.7819143,0.7384054
"CHEMBL1614524",0.6877256,0.7497005,0.7301469
"CHEMBL2114812",0.568,0.5275049,0.3652482
"CHEMBL1738500",0.6774916,0.6851382,0.6978525
"CHEMBL1964104",0.8073593,0.6564631,0.7443752
"CHEMBL3215245",0.7156334,0.7996117,0.7553253
"CHEMBL2114934",0.8078192,0.5128205,0.6687158
"CHEMBL3214915",0.7586149,0.7415511,0.7516667
"CHEMBL1963742",0.7225838,0.7472164,0.754392
"CHEMBL1909212",0.721374,0.7505952,0.5873134
"CHEMBL2114916",0.9320476,0.9387255,0.9308608
"CHEMBL1614499",0.6653117,0.7357044,0.6601613
"CHEMBL1613870",0.4416112,0.5230144,0.4290272
"CHEMBL1614019",0.8009234,0.7889097,0.8135281
"CHEMBL3215183",0.8261168,0.7840929,0.8342138
"CHEMBL1963782",0.7578304,0.726807,0.821992
"CHEMBL1614169",0.7785047,0.808885,0.7591284
"CHEMBL2114734",0.8809524,0.7467363,0.6901235
"CHEMBL1963814",0.7907609,0.8030186,0.7815466
"CHEMBL1963999",0.5179245,0.4572025,0.8699552
"CHEMBL2114716",0.7585251,0.752551,0.7730383
"CHEMBL1614529",0.7158425,0.6826721,0.6724858
"CHEMBL3215004",0.6959326,0.6835831,0.6594252
"CHEMBL2114714",0.8090568,0.8091492,0.7989494
"CHEMBL1614122",0.6884856,0.7474151,0.7524043
"CHEMBL1794366",0.6251719,0.6049251,0.6292524
"CHEMBL1613944",0.5750575,0.7698495,0.7661466
"CHEMBL1613896",0.6326749,0.664817,0.6823732
"CHEMBL1794523",0.4798436,0.5240443,0.5221906
"CHEMBL1794349",0.7082148,0.7182256,0.7316464
"CHEMBL1963736",0.7616164,0.7904891,0.7041118
"CHEMBL1963835",0.8169765,0.8715963,0.78848
"CHEMBL1614217",0.5999074,0.6061728,0.6856531
"CHEMBL1963727",0.7753395,0.7136824,0.7722625
"CHEMBL1613820",0.6852046,0.5975777,0.6166015
"CHEMBL1614195",0.6697633,0.6607366,0.7209658
"CHEMBL1614339",0.6333206,0.6691008,0.6830647
"CHEMBL3214953",0.676791,0.7669384,0.7668382
"CHEMBL3214811",0.7322684,0.6802618,0.6965333
"CHEMBL1266185",0.497277,0.453249,0.5681522
"CHEMBL1613924",0.6155868,0.604325,0.6178471
"CHEMBL3215079",0.819518,0.7428445,0.7655353
"CHEMBL1614192",0.8590448,0.8890045,0.858452
"CHEMBL1614285",0.6769443,0.6510861,0.6434906
"CHEMBL1614121",0.5850573,0.5752421,0.5743589
"CHEMBL1614155",0.7151047,0.7077242,0.6717661
"CHEMBL1614201",0.751625,0.7739914,0.8136011
"CHEMBL1963790",0.843866,0.7845711,0.7995621
"CHEMBL1738132",0.7228273,0.7080691,0.6885263
"CHEMBL1613794",0.5999039,0.5859132,0.5862919
"CHEMBL1614067",0.6498689,0.6117094,0.6238739
"CHEMBL1963888",0.7243608,0.6977062,0.7265902
"CHEMBL3214967",0.827614,0.8203178,0.7636723
"CHEMBL3215169",0.8688348,0.8208333,0.8860538
"CHEMBL1738573",0.5153002,0.5269439,0.5676067
"CHEMBL1794310",0.5654438,0.5561865,0.5426587
"CHEMBL1613779",0.6048818,0.7838089,0.6017094
"CHEMBL1614501",0.6475134,0.5254351,0.659448
"CHEMBL3214913",0.8750543,0.8392598,0.8731591
"CHEMBL1614090",0.5949303,0.6140308,0.6415123
"CHEMBL2114796",0.8201081,0.8016001,0.8124442
"CHEMBL1614554",0.5605136,0.6368327,0.6730612
"CHEMBL1614456",0.46485,0.6278947,0.5908
"CHEMBL3215073",0.7332724,0.6994158,0.7078059
"CHEMBL1613936",0.5921379,0.6056264,0.6207815
"CHEMBL1613803",0.5250555,0.6619266,0.6225166
"CHEMBL1738598",0.6311348,0.6392717,0.6471042
"CHEMBL1737993",0.5814464,0.6253311,0.6232221
"CHEMBL1614027",0.6214174,0.7230009,0.7218033
"CHEMBL1613792",0.7929893,0.729101,0.7589598
"CHEMBL1614134",0.6616726,0.693096,0.6943233
"CHEMBL1614158",0.7509323,0.8911111,0.6556481
"CHEMBL1794496",0.6712093,0.6045656,0.5795318
"CHEMBL1794512",0.7011155,0.6841248,0.7363894
"CHEMBL1614120",0.3882175,0.8891731,0.3372465
"CHEMBL1794324",0.6823408,0.7021272,0.6831968
"CHEMBL1613869",0.6044076,0.558216,0.638914
"CHEMBL1040693",0.6834222,0.762077,0.76017
"CHEMBL3215046",0.8305355,0.8469068,0.8267488
"CHEMBL1963988",0.6960746,0.7009761,0.7258467
"CHEMBL2114924",0.673446,0.6348789,0.6776698
"CHEMBL1794426",0.7401118,0.7139705,0.7029552
"CHEMBL1614164",0.6393911,0.6567805,0.6457342
"CHEMBL3214845",0.814072,0.7588918,0.7688133
"CHEMBL1614252",0.6553672,0.6570601,0.6836875
"CHEMBL1614064",0.7438292,0.8097903,0.775367
"CHEMBL1614213",0.5615673,0.5692297,0.5750428
"CHEMBL1614307",0.541635,0.4742455,0.426367
"CHEMBL1613797",0.5081969,0.5607627,0.5909115
"CHEMBL1614110",0.6502387,0.6848902,0.7159024
"CHEMBL1794536",0.8798703,0.9090624,0.8122823
"CHEMBL1614141",0.6918988,0.7538628,0.7094452
"CHEMBL1614153",0.5452471,0.5400475,0.5243896
"CHEMBL3215270",0.8583129,0.8079208,0.8448323
"CHEMBL1614137",0.6049516,0.5886151,0.6025415
"CHEMBL1613777",0.7848852,0.7142874,0.7793535
"CHEMBL1738569",0.5940252,0.5176285,0.6386951
"CHEMBL1614538",0.7111224,0.7279292,0.6838597
"CHEMBL1614166",0.7925371,0.733442,0.8324904
"CHEMBL1614263",0.6298066,0.6710729,0.6500576
"CHEMBL1613829",0.5900389,0.5893076,0.5995224
"CHEMBL1613800",0.9555763,0.9546259,0.9375854
"CHEMBL1614481",0.615042,0.6173326,0.635452
"CHEMBL1613776",0.5641269,0.5159743,0.5556228
"CHEMBL1614240",0.6958121,0.6619067,0.6921303
"CHEMBL1794486",0.9120788,0.8950588,0.8979922
"CHEMBL1613970",0.6911409,0.7471295,0.6888543
"CHEMBL1613886",0.7927194,0.8218655,0.7696808
"CHEMBL1738606",0.7254939,0.7520969,0.7257426
"CHEMBL2354282",0.7269848,0.775401,0.6990333
"CHEMBL1614331",0.6742427,0.7250761,0.6832394
"CHEMBL1614531",0.6041461,0.5885627,0.6551211
"CHEMBL3215017",0.8537841,0.8320511,0.823141
"CHEMBL1613983",0.7341653,0.7906546,0.7341858
"CHEMBL1613930",0.7413643,0.6625698,0.7008748
"CHEMBL1738317",0.8704448,0.8922117,0.8638233
"CHEMBL1614521",0.5705085,0.5747848,0.5854207
"CHEMBL1614108",0.7859527,0.8099343,0.7818888
"CHEMBL1614076",0.7274142,0.7227506,0.7237226
"CHEMBL1614428",0.7524867,0.7324527,0.7311958
"CHEMBL1614453",0.6689262,0.6378988,0.6643993
"CHEMBL1794495",0.7193861,0.5780903,0.7507652
"CHEMBL2114817",0.7392611,0.7490899,0.7457827
"CHEMBL1794569",0.7684725,0.7393523,0.7828448
"CHEMBL2114807",0.8452251,0.8360936,0.8424793
"CHEMBL1614227",0.6970861,0.6556895,0.6867103
"CHEMBL1613995",0.7485998,0.7538145,0.7510891
"CHEMBL1614414",0.6001846,0.5638394,0.5826986
"CHEMBL1613996",0.740725,0.7273878,0.7117853
"CHEMBL1613808",0.6161441,0.6677262,0.5815683
"CHEMBL1794461",0.753255,0.8074321,0.7746121
"CHEMBL2114836",0.8741798,0.8767221,0.8604864
"CHEMBL1614052",0.5787967,0.4921297,0.5527383
"CHEMBL1614234",0.7695924,0.7645116,0.7640801
"CHEMBL1613992",0.6640976,0.6363256,0.6645842
"CHEMBL1614103",0.595813,0.5652151,0.5933286
"CHEMBL2114738",0.7549379,0.742211,0.7570441
"CHEMBL1794585",0.6325876,0.5933113,0.4871471
"CHEMBL1614364",0.7530691,0.7231386,0.719017
"CHEMBL1794311",0.8307597,0.8196253,0.8068453
"CHEMBL1963935",0.8332858,0.8555797,0.8713493
"CHEMBL2114713",0.7538791,0.748,0.7449327
"CHEMBL1614281",0.654181,0.6624547,0.6272193
"CHEMBL2114861",0.8287392,0.7940967,0.8419543
"CHEMBL3215278",0.8303289,0.8186344,0.7924444
"CHEMBL2114784",0.844411,0.8486455,0.8438528
"CHEMBL1614031",0.5978355,0.6106433,0.6096147
"CHEMBL1614275",0.7071543,0.7342552,0.762307
"CHEMBL1794440",0.8485018,0.9594271,0.9051502
"CHEMBL1964014",0.7575593,0.7220143,0.7344748
"CHEMBL1613910",0.6935452,0.6986141,0.6843265
"CHEMBL1963954",0.8351856,0.8141093,0.8739418
"CHEMBL1964086",0.7749003,0.8005758,0.8231055
"CHEMBL1964062",0.8241979,0.8302648,0.8469565
"CHEMBL1963887",0.8391358,0.8206165,0.8558099
"CHEMBL1614280",0.7096199,0.6980945,0.7064757
"CHEMBL1963848",0.8512706,0.8343576,0.8762354
"CHEMBL1963889",0.7847908,0.8045608,0.8592108
"CHEMBL1741321",0.7523608,0.7874581,0.814964
"CHEMBL1614250",0.5914576,0.5751515,0.5988404
"CHEMBL1614361",0.5809775,0.6044356,0.5913806
"CHEMBL1741325",0.7978714,0.8138955,0.8363547
"CHEMBL2354287",0.767992,0.7820691,0.7947828
"CHEMBL1614502",0.7207503,0.7115327,0.7455297
"CHEMBL1614342",0.8556485,0.8645942,0.8936892
"CHEMBL1741323",0.8036548,0.8062179,0.8257339
"CHEMBL1963963",0.8163528,0.8272062,0.8491509
"CHEMBL1794584",0.7990289,0.784002,0.783725
"CHEMBL1613918",0.6029348,0.598566,0.6088313
"CHEMBL1741322",0.8888268,0.869045,0.8682279
"CHEMBL1964074",0.8224665,0.8353704,0.8548657
"CHEMBL2114913",0.6127736,0.5351806,0.6185577
"CHEMBL1741324",0.8350519,0.828076,0.8416161
"CHEMBL1614410",0.5144983,0.5178915,0.5163759
"CHEMBL1613838",0.8548576,0.8794555,0.8855202
"CHEMBL1794424",0.8669993,0.870083,0.8594699
"CHEMBL2114775",0.8418428,0.8499958,0.8425294
"CHEMBL1614079",0.6496887,0.6450656,0.6534351
"CHEMBL1614038",0.7990831,0.7930973,0.7926205
"CHEMBL1737991",0.9513163,0.9478697,0.9578213
"CHEMBL2114843",0.7768694,0.7789518,0.7702082
"CHEMBL1614211",0.837421,0.8402182,0.8697561
"CHEMBL1964017",0.8720615,0.8221746,0.8507638
"CHEMBL1964099",0.8337843,0.7632903,0.821274
"CHEMBL1963885",0.8787579,0.8231122,0.8319628
"CHEMBL2114788",0.8839006,0.8637208,0.8749526
"CHEMBL1613769",0.7351911,0.7475964,0.7360948
"CHEMBL1613836",0.7719823,0.7734545,0.7954217
"CHEMBL1614174",0.6635522,0.6703375,0.6688411
"CHEMBL1963976",0.8613531,0.7963874,0.8356254
"CHEMBL1963900",0.8272076,0.7553773,0.7815372
"CHEMBL1738312",0.888605,0.8915569,0.9021758
"CHEMBL1614544",0.6547064,0.6436928,0.65552
"CHEMBL1794352",0.7802192,0.7619496,0.7550089
"CHEMBL1963945",0.8432909,0.7770484,0.7967897
"CHEMBL1964045",0.8505718,0.8091164,0.8396207
"CHEMBL1964063",0.8743038,0.8003945,0.8274647
"CHEMBL2114780",0.7505382,0.7548679,0.7490192
"CHEMBL1614236",0.743778,0.7059546,0.7341809
"CHEMBL1614161",0.6765033,0.6841967,0.6851705
"CHEMBL1963882",0.8396289,0.7945028,0.8124938
"CHEMBL1964034",0.8510638,0.7953786,0.8182261
"CHEMBL1613914",0.738583,0.728689,0.7389228
"CHEMBL1963921",0.8566733,0.7872121,0.8349558
"CHEMBL1614441",0.6891,0.6823147,0.6749029
"CHEMBL3215181",0.9053596,0.8712859,0.924289
"CHEMBL1614257",0.6717608,0.6691185,0.6760856
"CHEMBL1964009",0.8320676,0.7784917,0.809689
"CHEMBL1963991",0.8204436,0.7768622,0.8028655
"CHEMBL1613842",0.7719645,0.7832545,0.7809913
"CHEMBL1964075",0.8163427,0.7830339,0.8119753
"CHEMBL1963860",0.8381144,0.7899231,0.8275729
"CHEMBL1964065",0.7793474,0.7527272,0.7837509
"CHEMBL1964087",0.883107,0.8227206,0.8598969
"CHEMBL1963895",0.8869996,0.8362455,0.8445332
"CHEMBL1964092",0.8410408,0.8089781,0.810882
"CHEMBL1963994",0.7804114,0.7666663,0.7702843
"CHEMBL1964025",0.8338731,0.7912103,0.833154
"CHEMBL1964004",0.8554724,0.8108793,0.8454958
"CHEMBL1963866",0.8302632,0.7510134,0.7897457
"CHEMBL1963903",0.8426933,0.8078435,0.8236837
"CHEMBL1964066",0.8562687,0.800349,0.8059725
"CHEMBL1964037",0.846678,0.7962139,0.8243912
"CHEMBL1964018",0.854624,0.81722,0.8386494
"CHEMBL1963844",0.8533918,0.7923357,0.8296469
"CHEMBL1964091",0.8463079,0.7899054,0.8234914
"CHEMBL1964049",0.866303,0.8045802,0.8623974
"CHEMBL1963911",0.8453976,0.7998933,0.8155983
"CHEMBL1964059",0.8704804,0.8259686,0.8542863
"CHEMBL1963961",0.796155,0.767959,0.7819405
"CHEMBL1964043",0.8626896,0.8198742,0.8489335
"CHEMBL1964021",0.8492508,0.8082446,0.8261524
"CHEMBL1964085",0.8573875,0.8101428,0.8319713
"CHEMBL1963880",0.8460596,0.802973,0.8346577
"CHEMBL1964040",0.8022775,0.7819899,0.7961595
"CHEMBL1964088",0.8187937,0.7926047,0.8005186
"CHEMBL1964007",0.8590197,0.8020043,0.8428096
"CHEMBL1964047",0.8656857,0.8245575,0.8439329
"CHEMBL1963901",0.852883,0.8366768,0.8405512
"CHEMBL1614421",0.761669,0.7580352,0.7786829
"CHEMBL1963990",0.8193812,0.7845501,0.8155137
"CHEMBL1963876",0.8706082,0.8099008,0.8456501
"CHEMBL1963989",0.8733212,0.8225304,0.8470876
"CHEMBL1614249",0.6187716,0.6444084,0.6040911
"CHEMBL1963953",0.8632925,0.8252887,0.8341394
"CHEMBL1963854",0.8782286,0.8338778,0.8475643
"CHEMBL1963985",0.8606927,0.821092,0.8498879
"CHEMBL1964030",0.8158671,0.7820613,0.7958873
"CHEMBL1963960",0.8686479,0.8094471,0.8414193
"CHEMBL1963929",0.85089,0.7923631,0.8258256
"CHEMBL1964006",0.8539384,0.8092046,0.8409707
"CHEMBL1963868",0.841734,0.8048414,0.8218379
"CHEMBL1963922",0.8614447,0.8238838,0.8400287
"CHEMBL1964077",0.8547852,0.8043111,0.8322957
"CHEMBL1964048",0.8610796,0.8167799,0.8458216
"CHEMBL1964012",0.8604688,0.8010062,0.8331236
"CHEMBL3215106",0.5361392,0.5825769,0.5140267
"CHEMBL1614087",0.7424355,0.7494554,0.7489194
"CHEMBL2114810",0.7270298,0.7697755,0.7591526
"CHEMBL1963874",0.8437244,0.8057565,0.8300966
"CHEMBL1964072",0.8671289,0.8180553,0.8373198
"CHEMBL1963981",0.8668752,0.8282193,0.8563361
"CHEMBL2354254",0.7136497,0.7157914,0.7205626
"CHEMBL1614530",0.6170392,0.6027977,0.6207299
"CHEMBL1738442",0.846305,0.8417682,0.8435451
"CHEMBL1794553",0.6819003,0.6979606,0.7021647
"CHEMBL1614458",0.6945659,0.6759016,0.6912493
"CHEMBL2354221",0.7490218,0.718242,0.7063219
"CHEMBL1614459",0.5281196,0.5182922,0.5368493
"CHEMBL1794345",0.7222712,0.7095095,0.7239928
"CHEMBL1794580",0.8494326,0.8629004,0.8704293
"CHEMBL1794401",0.8689728,0.8657589,0.8747262
"CHEMBL1794483",0.8229126,0.8232098,0.8278368
