"","fold0","fold1","fold2"
"CHEMBL1909170",0.6552721088,0.6032125027,0.525630181
"CHEMBL1963707",0.5159426344,0.6697677323,0.6339793982
"CHEMBL1909192",0.2777777778,0.5947368421,0.9462365591
"CHEMBL1909206",0.2754716981,0.6241134752,0.0727272727
"CHEMBL1909095",0.2632575758,0.4352678571,0.0198555957
"CHEMBL1909097",0.9029850746,0.8076923077,0.5875912409
"CHEMBL1963706",0.629468599,0.5616288074,0.5830683625
"CHEMBL1614522",0.5575559193,0.5956830745,0.5768283674
"CHEMBL1909115",0.9328835227,0.9383512545,0.8867017624
"CHEMBL1738502",0.4630779848,0.4847805789,0.5774410774
"CHEMBL1909139",0.7327300151,0.6908778953,0.6017391304
"CHEMBL1909204",0.4678130511,0.5040849673,0.7381132075
"CHEMBL1963810",0.589072971,0.5794057794,0.5978244216
"CHEMBL1963767",0.6494010648,0.7137329227,0.5204326923
"CHEMBL1963966",0.75,0.7899590164,0.6094322344
"CHEMBL1963816",0.5783333333,0.6268831604,0.6433888692
"CHEMBL1909103",0.7742537313,0.5573400958,0.7050561798
"CHEMBL1738552",0.6856251856,0.6003835827,0.5283333333
"CHEMBL1963714",0.5480075901,0.4711514235,0.5509090909
"CHEMBL1909102",0.5150588235,0.5223282443,0.6647770219
"CHEMBL1963704",0.6029840508,0.6261769512,0.6042186572
"CHEMBL1963785",0.567853246,0.5179023814,0.5621370499
"CHEMBL1963739",0.670467033,0.75335097,0.5875375375
"CHEMBL2114896",0.6286895674,0.6157481804,0.5097996197
"CHEMBL1909143",0.5046439628,0.4448857994,0.5673799884
"CHEMBL1963817",0.6305916306,0.496198727,0.5764982374
"CHEMBL1963788",0.6288124325,0.5488235294,0.5483423633
"CHEMBL1909124",0.4888888889,0.9268292683,0.6534296029
"CHEMBL1964119",0.6152161707,0.6792259124,0.5388835726
"CHEMBL1963779",0.650147929,0.6837248322,0.6402092742
"CHEMBL1963768",0.5960599153,0.4476950355,0.6094229589
"CHEMBL1909084",0.5485074627,0.4507042254,0.5006060606
"CHEMBL1909209",0.7681045752,0.5076292043,0.5801409746
"CHEMBL1963749",0.5549616228,0.6219571865,0.54899203
"CHEMBL1963792",0.5721572157,0.5891996143,0.5262173952
"CHEMBL1963826",0.6004895105,0.5921228775,0.6138917263
"CHEMBL1909165",0.6818627451,0.777173913,0.5488721805
"CHEMBL1909211",0.6372185808,0.5228516694,0.5663390663
"CHEMBL1909214",0.4961977186,0.3356643357,0.4081784387
"CHEMBL1909184",0.3011152416,0.6780701754,0.2109090909
"CHEMBL2354308",0.6166932483,0.5215264188,0.5283018868
"CHEMBL1909181",0.052238806,0.425,0.430239899
"CHEMBL1909141",0.6720325203,0.594269103,0.5721997301
"CHEMBL1909171",0.6664552949,0.6551011029,0.5439276486
"CHEMBL1909150",0.9596171802,0.9788732394,0.8119230769
"CHEMBL1909131",0.6622306717,0.5678321678,0.347985348
"CHEMBL1963699",0.68576011,0.7857632933,0.6846521047
"CHEMBL1909106",0.7546468401,0.5035087719,0.2366180049
"CHEMBL1909105",0.7026785714,0.5356463878,0.6010131712
"CHEMBL1909142",0.4646840149,0.6132404181,0.2724477245
"CHEMBL1963829",0.5912624378,0.6820414847,0.4909484957
"CHEMBL1963781",0.6407997289,0.7352941176,0.714951715
"CHEMBL1909091",0.4681818182,0.3521496554,0.6529100529
"CHEMBL1909145",0.7045084193,0.5809859155,0.9916274202
"CHEMBL1963691",0.6106837607,0.693877551,0.6254002578
"CHEMBL1909090",0.6087649402,0.544854646,0.5446959305
"CHEMBL1909205",0.4121212121,0.471886121,0.5772058824
"CHEMBL1909121",0.6021734498,0.4579346093,0.5410212278
"CHEMBL1963719",0.643002856,0.7223121762,0.6339741804
"CHEMBL1963703",0.6201863354,0.721987315,0.6326173826
"CHEMBL1909148",0.3112373737,0.3159722222,0.6227106227
"CHEMBL1738578",0.5110405324,0.5137634409,0.6168845316
"CHEMBL1963837",0.614932288,0.6675342202,0.6202323718
"CHEMBL1909138",0.5583424209,0.6539482415,0.6052631579
"CHEMBL1738682",0.5230755834,0.4776863625,0.4856219856
"CHEMBL1963740",0.5796196696,0.6267014878,0.5702065119
"CHEMBL1963722",0.6119760479,0.77452121,0.7467281106
"CHEMBL1963832",0.6287968442,0.6346269014,0.7139715124
"CHEMBL1963775",0.5586925961,0.5632538377,0.5631663113
"CHEMBL1909092",0.5303030303,0.4480286738,0.6614391144
"CHEMBL1909157",0.5645645646,0.6731884058,0.5751814725
"CHEMBL1909134",0.3607414449,0.7585454545,0.5739083751
"CHEMBL1909111",0.5695899431,0.4212987013,0.4876385337
"CHEMBL1909108",0.7437805162,0.636300738,0.6356972112
"CHEMBL1909085",0.7266865079,0.5177051413,0.5738571429
"CHEMBL1909086",0.6898947368,0.5537963909,0.553815261
"CHEMBL1909112",0.5652520422,0.5383414296,0.511000135
"CHEMBL1909159",0.7716252619,0.4954248366,0.5946502058
"CHEMBL2114931",0.3636363636,0.6024024024,0.4012377514
"CHEMBL1964102",0.6181608584,0.6804033955,0.6407142857
"CHEMBL1614063",0.7620320856,0.8144273128,0.9824297189
"CHEMBL1909135",0.8689138577,0.6313202247,0.5703125
"CHEMBL1909110",0.6614785992,0.4705537077,0.5305671176
"CHEMBL1909200",0.2746566792,0.4852040816,0.3371848739
"CHEMBL1909190",0.4022900763,0.2277580071,0.3652830189
"CHEMBL1963693",0.5791164659,0.6419512195,0.5917037037
"CHEMBL1963918",0.567961165,0.6941385306,0.5425900277
"CHEMBL1909094",0.609508547,0.4398187007,0.512855831
"CHEMBL1963823",0.6168983571,0.591005291,0.6075153871
"CHEMBL2114932",0.6835664336,0.5876365442,0.4991039427
"CHEMBL1909156",0.6688811189,0.6335005574,0.5341503268
"CHEMBL1909132",0.5840909091,0.5526155718,0.3625954198
"CHEMBL1909130",0.6161070006,0.6173214673,0.3090024331
"CHEMBL3215029",0.6875683239,0.6443064378,0.6822596985
"CHEMBL2114818",0.6715652768,0.6181206089,0.5304347826
"CHEMBL1909107",0.5926966292,0.4586298932,0.6666666667
"CHEMBL1963771",0.6303075769,0.7436708861,0.6410514619
"CHEMBL1909180",0.5776942356,0.4636524823,0.4791666667
"CHEMBL1963725",0.5304714989,0.6547301963,0.6216067653
"CHEMBL1963741",0.5711011677,0.7456811102,0.5996489688
"CHEMBL1909116",0.4821292776,0.6019855596,0.4581749049
"CHEMBL1909109",0.6732215153,0.5404671374,0.5641929091
"CHEMBL1963807",0.6500231696,0.5747676711,0.6622405215
"CHEMBL1909158",1,0.6445993031,0.5090909091
"CHEMBL1963772",0.6351809955,0.6632245453,0.6341085271
"CHEMBL1614302",0.6448863636,0.4568493151,0.5919354839
"CHEMBL1909174",0.6640155532,0.6312716263,0.5444813584
"CHEMBL1964002",0.6603872318,0.5896305168,0.6154506618
"CHEMBL1909203",0.4239382239,0.4797101449,0.3698884758
"CHEMBL1909136",0.5832669323,0.6412935323,0.4825455669
"CHEMBL1964107",0.6208839992,0.6861462237,0.6453985416
"CHEMBL1909210",0.848759542,0.7299822064,0.6178733032
"CHEMBL1794574",0.8187134503,0.5180661578,0.4994807892
"CHEMBL1963757",0.6069994263,0.675613748,0.6739195588
"CHEMBL1738239",0.6144329897,0.5625752508,0.6238582677
"CHEMBL1963690",0.5408870409,0.6354642314,0.6280614363
"CHEMBL1964101",0.596020386,0.654772093,0.6218023256
"CHEMBL1963715",0.5351523179,0.7389567669,0.6717482174
"CHEMBL1909191",0.8994905049,0.9125295508,0.8939271255
"CHEMBL1909201",0.5187969925,0.6838671412,0.561774461
"CHEMBL1909186",0.3828996283,0.5783972125,0.6750902527
"CHEMBL1963746",0.5651135702,0.6315249335,0.6345538721
"CHEMBL1963913",0.5999380229,0.6590699816,0.5522821577
"CHEMBL1963701",0.5646797717,0.6222535211,0.5964970122
"CHEMBL1963718",0.6111562691,0.5403162055,0.6038595893
"CHEMBL1963726",0.6184700295,0.6547933803,0.640955891
"CHEMBL1963750",0.4803149606,0.6207524272,0.576903798
"CHEMBL1737966",0.5530454485,0.5221855714,0.5090605208
"CHEMBL1964015",0.5489133568,0.6654195247,0.5795454545
"CHEMBL1614004",0.5982610517,0.5692622724,0.5569581749
"CHEMBL1909123",0.7740740741,0.8549707602,0.4412121212
"CHEMBL1614041",0.8368668184,0.8641104887,0.8615038098
"CHEMBL1909173",0.6297142857,0.5709342561,0.4928831012
"CHEMBL1614175",0.5736413043,0.5455676165,0.5695402299
"CHEMBL1963830",0.6436342593,0.730958231,0.6197451251
"CHEMBL1909169",0.5589353612,0.3067375887,0.4263736264
"CHEMBL1963723",0.6548451548,0.680881711,0.6812337816
"CHEMBL1963972",0.5555244755,0.5928694843,0.6072191994
"CHEMBL1614432",0.5080781288,0.6764325722,0.6247678019
"CHEMBL1964095",0.5684895833,0.6865640097,0.5435596191
"CHEMBL1614524",0.5240673887,0.5117300589,0.5669518319
"CHEMBL2114812",0.562,0.583497053,0.3829787234
"CHEMBL1738500",0.4447311619,0.5334835006,0.4656333645
"CHEMBL1964104",0.606295878,0.5757354374,0.5636082302
"CHEMBL3215245",0.6457210243,0.6160842019,0.6129567544
"CHEMBL2114934",0.4023863925,0.3978779841,0.5448868072
"CHEMBL3214915",0.5980991552,0.5448908181,0.598625
"CHEMBL1963742",0.6085326164,0.6831932773,0.6191702432
"CHEMBL1909212",0.4770992366,0.1333333333,0.4649253731
"CHEMBL2114916",0.7973809524,0.8028074866,0.7562794349
"CHEMBL1614499",0.6160433604,0.5745117155,0.5269892473
"CHEMBL1613870",0.5203252033,0.5362609228,0.6635797665
"CHEMBL1614019",0.7656858382,0.7730386272,0.7312229437
"CHEMBL3215183",0.6453997277,0.5838233984,0.5816771488
"CHEMBL1963782",0.623885918,0.575307377,0.5517662683
"CHEMBL1614169",0.792834891,0.6637630662,0.5176678445
"CHEMBL2114734",0.4632034632,0.318537859,0.4537037037
"CHEMBL1963814",0.6387205987,0.7494021072,0.7112297599
"CHEMBL1963999",0.4575471698,0.5659517935,0.802690583
"CHEMBL2114716",0.6061381074,0.6403811525,0.5766423358
"CHEMBL1614529",0.5962454212,0.6450163934,0.6485768501
"CHEMBL3215004",0.5996936692,0.6522996743,0.5946110792
"CHEMBL2114714",0.6585346408,0.723727099,0.6916118883
"CHEMBL1614122",0.5435555556,0.5445454803,0.5386487949
"CHEMBL1794366",0.466560018,0.4951193774,0.4846135776
"CHEMBL1613944",0.6168947635,0.7878541913,0.748765554
"CHEMBL1613896",0.501060251,0.5115709835,0.5278955275
"CHEMBL1794523",0.527218241,0.5413942225,0.5518559416
"CHEMBL1794349",0.6052481842,0.5841117661,0.6012224916
"CHEMBL1963736",0.6856772121,0.7098039216,0.6259320175
"CHEMBL1963835",0.6697468863,0.7680394826,0.7141870371
"CHEMBL1614217",0.53673493,0.5623768088,0.4599216903
"CHEMBL1963727",0.5896442915,0.6259857789,0.6026570048
"CHEMBL1613820",0.6813123752,0.6222075212,0.6281203008
"CHEMBL1614195",0.6380597015,0.6078542415,0.6143588649
"CHEMBL1614339",0.6170852832,0.6304041158,0.5384035435
"CHEMBL3214953",0.6854272959,0.6730298913,0.6396445354
"CHEMBL3214811",0.6402776248,0.6123992338,0.5895126379
"CHEMBL1266185",0.4607314836,0.5205290397,0.5204944697
"CHEMBL1613924",0.551183756,0.5444356635,0.4947833209
"CHEMBL3215079",0.6660918832,0.6352078342,0.6108578183
"CHEMBL1614192",0.7360233918,0.7953500321,0.709079374
"CHEMBL1614285",0.6554621849,0.6752628447,0.6848458438
"CHEMBL1614121",0.5706527985,0.5566176652,0.5128588517
"CHEMBL1614155",0.5496635095,0.5815491296,0.550195993
"CHEMBL1614201",0.6347435791,0.7127561717,0.6569180174
"CHEMBL1963790",0.6195318805,0.7165675607,0.619521985
"CHEMBL1738132",0.6191240541,0.5978123018,0.5022054525
"CHEMBL1613794",0.6191340236,0.5398962776,0.5714285714
"CHEMBL1614067",0.5206934135,0.5645068572,0.5287640582
"CHEMBL1963888",0.550785899,0.5215235519,0.5906531425
"CHEMBL3214967",0.6311693669,0.556457412,0.6136978257
"CHEMBL3215169",0.5069852941,0.4605150215,0.5247085202
"CHEMBL1738573",0.5848729792,0.5685352622,0.5249457701
"CHEMBL1794310",0.5937869822,0.4215222912,0.4611441799
"CHEMBL1613779",0.5436516192,0.7487593052,0.592022792
"CHEMBL1614501",0.6883400538,0.6962442748,0.7522292994
"CHEMBL3214913",0.5887237002,0.5881746163,0.5680737586
"CHEMBL1614090",0.5975990839,0.5654138178,0.6112145083
"CHEMBL2114796",0.709852771,0.7145879708,0.7140499554
"CHEMBL1614554",0.5433921883,0.5651251386,0.6444897959
"CHEMBL1614456",0.8321509191,0.8189473684,0.768
"CHEMBL3215073",0.6411036251,0.6520770363,0.715251202
"CHEMBL1613936",0.5724899511,0.5933312402,0.6077671451
"CHEMBL1613803",0.8668639053,0.7290519878,0.7811258278
"CHEMBL1738598",0.5897583429,0.6148478266,0.6321604072
"CHEMBL1737993",0.6345323741,0.6109019936,0.6627963232
"CHEMBL1614027",0.5661335611,0.6641726329,0.6060040984
"CHEMBL1613792",0.66523491,0.611905659,0.6290995154
"CHEMBL1614134",0.5727276599,0.573874592,0.549746871
"CHEMBL1614158",0.6009625076,0.8627777778,0.5183333333
"CHEMBL1794496",0.6409774436,0.7100620567,0.6521608643
"CHEMBL1794512",0.5751382984,0.6068587642,0.6019363762
"CHEMBL1614120",0.4718026183,0.1219096334,0.6531483458
"CHEMBL1794324",0.6919935975,0.6612830088,0.6172261723
"CHEMBL1613869",0.5899796447,0.5243195814,0.5874183007
"CHEMBL1040693",0.5376022825,0.6114159807,0.6786942245
"CHEMBL3215046",0.587497333,0.6211003424,0.6042364532
"CHEMBL1963988",0.6696558075,0.6498752385,0.6317384265
"CHEMBL2114924",0.6273245906,0.574198003,0.6173485739
"CHEMBL1794426",0.7047502048,0.7038903732,0.6585866043
"CHEMBL1614164",0.618157813,0.6091629188,0.6123869815
"CHEMBL3214845",0.6523685471,0.6299330549,0.658907272
"CHEMBL1614252",0.5580609362,0.5791834428,0.5906875
"CHEMBL1614064",0.7103764806,0.6822315147,0.6562119585
"CHEMBL1614213",0.5119189602,0.4904840736,0.5305123819
"CHEMBL1614307",0.7746514575,0.6396713615,0.6905550953
"CHEMBL1613797",0.5344873859,0.5253901895,0.5904016876
"CHEMBL1614110",0.5628762403,0.5926324018,0.5652532068
"CHEMBL1794536",0.793220339,0.7726707044,0.8119921059
"CHEMBL1614141",0.5559438749,0.52567158,0.5169264538
"CHEMBL1614153",0.5681521237,0.5530108757,0.4917491749
"CHEMBL3215270",0.6458529215,0.6323572783,0.6362504236
"CHEMBL1614137",0.5766069248,0.5596099147,0.5751850849
"CHEMBL1613777",0.6411265107,0.6539132522,0.5886614685
"CHEMBL1738569",0.5997832272,0.6491566755,0.6534133185
"CHEMBL1614538",0.6351910828,0.6357105239,0.6290739616
"CHEMBL1614166",0.6174191375,0.658505079,0.6782423016
"CHEMBL1614263",0.6265103098,0.6114095616,0.5918888594
"CHEMBL1613829",0.4970296296,0.5333444742,0.4885792799
"CHEMBL1613800",0.726843023,0.7336041834,0.7144787755
"CHEMBL1614481",0.5961398753,0.5565859385,0.5839271979
"CHEMBL1613776",0.5200268017,0.5639146751,0.5648552069
"CHEMBL1614240",0.6000658212,0.5494655616,0.5990544031
"CHEMBL1794486",0.7017463199,0.7004316204,0.6812371152
"CHEMBL1613970",0.5921549612,0.6146945928,0.5750761642
"CHEMBL1613886",0.6663031625,0.7484946428,0.6645403587
"CHEMBL1738606",0.5366821374,0.5530368611,0.4864082578
"CHEMBL2354282",0.7034620447,0.7097570235,0.639956243
"CHEMBL1614331",0.3878724237,0.4196189308,0.501915493
"CHEMBL1614531",0.5718062397,0.5964551586,0.557110477
"CHEMBL3215017",0.5536773428,0.5814378358,0.5532337191
"CHEMBL1613983",0.7156371936,0.6708503088,0.6158360656
"CHEMBL1613930",0.7040521581,0.6316351977,0.6500263435
"CHEMBL1738317",0.7938024759,0.8280354766,0.8130843212
"CHEMBL1614521",0.5641829266,0.5156182213,0.5405485821
"CHEMBL1614108",0.5496714137,0.7519614423,0.6378024614
"CHEMBL1614076",0.6247626466,0.6603917916,0.6589541988
"CHEMBL1614428",0.6531043501,0.6626774739,0.6262863054
"CHEMBL1614453",0.6098695341,0.5822516761,0.596206024
"CHEMBL1794495",0.4577166538,0.4535868676,0.6524487623
"CHEMBL2114817",0.594911113,0.5904606321,0.6222993514
"CHEMBL1794569",0.7295089683,0.7393798242,0.7331778794
"CHEMBL2114807",0.7742580467,0.7925540935,0.7795645601
"CHEMBL1614227",0.5749154834,0.5743399247,0.5455085158
"CHEMBL1613995",0.6551044774,0.650432729,0.6256163431
"CHEMBL1614414",0.5199214531,0.4929437955,0.5136899724
"CHEMBL1613996",0.5570365778,0.6544624459,0.5840626311
"CHEMBL1613808",0.5643386866,0.598882592,0.5573023354
"CHEMBL1794461",0.5727822091,0.5175863149,0.5074803087
"CHEMBL2114836",0.7221017967,0.7613009251,0.7101939302
"CHEMBL1614052",0.5612555778,0.5232031215,0.5315296754
"CHEMBL1614234",0.6689053082,0.651816643,0.6095043308
"CHEMBL1613992",0.6193427112,0.6001770539,0.6091722762
"CHEMBL1614103",0.5152115352,0.5108057881,0.492726708
"CHEMBL2114738",0.6146151679,0.62071131,0.576767565
"CHEMBL1794585",0.6628500969,0.443167805,0.3639492623
"CHEMBL1614364",0.6156407207,0.6122965715,0.6137491575
"CHEMBL1794311",0.6967079645,0.6811208565,0.6809699673
"CHEMBL1963935",0.590484868,0.5759934002,0.7021011105
"CHEMBL2114713",0.6367256131,0.6130233788,0.6605720378
"CHEMBL1614281",0.5941404902,0.6300640417,0.59244022
"CHEMBL2114861",0.6849180565,0.678339069,0.592088673
"CHEMBL3215278",0.6487647882,0.6013253497,0.6335965687
"CHEMBL2114784",0.7182410779,0.6692493044,0.6837944765
"CHEMBL1614031",0.5733458394,0.5735665792,0.5811515747
"CHEMBL1614275",0.7019965301,0.6665406427,0.6655419123
"CHEMBL1794440",0.7211611917,0.7963828223,0.6479624708
"CHEMBL1964014",0.5468477289,0.6119622034,0.6415063342
"CHEMBL1613910",0.6426234122,0.6386625659,0.6291398973
"CHEMBL1963954",0.5841801847,0.6380895065,0.695054967
"CHEMBL1964086",0.5699170376,0.654118823,0.6608413837
"CHEMBL1964062",0.5753618914,0.6746634388,0.6851116657
"CHEMBL1963887",0.6066673287,0.6310190007,0.6902144622
"CHEMBL1614280",0.6190776686,0.6244897703,0.6012209343
"CHEMBL1963848",0.6161238958,0.6224676091,0.7327121329
"CHEMBL1963889",0.6094514999,0.5575600234,0.6862825817
"CHEMBL1741321",0.5938211542,0.6201684291,0.6197804874
"CHEMBL1614250",0.5562898108,0.5152795101,0.5326880058
"CHEMBL1614361",0.5016720716,0.5146592471,0.4765677207
"CHEMBL1741325",0.5650635595,0.5828207132,0.5745562849
"CHEMBL2354287",0.6687123586,0.6863094389,0.6950659173
"CHEMBL1614502",0.7020392558,0.658939212,0.671088462
"CHEMBL1614342",0.8606195056,0.8624558671,0.8729110435
"CHEMBL1741323",0.5717413341,0.6062428507,0.581712806
"CHEMBL1963963",0.6145688895,0.6305047183,0.6772027187
"CHEMBL1794584",0.6698822147,0.6630486737,0.6925448954
"CHEMBL1613918",0.5448333959,0.5554027607,0.5389424329
"CHEMBL1741322",0.7403282374,0.689693348,0.6735149331
"CHEMBL1964074",0.5915197493,0.6425709107,0.7046529686
"CHEMBL2114913",0.4978257816,0.5849541577,0.537825471
"CHEMBL1741324",0.6445004166,0.6824316294,0.6289861051
"CHEMBL1614410",0.498645533,0.517870698,0.511986437
"CHEMBL1613838",0.8388359435,0.8655132353,0.8680924679
"CHEMBL1794424",0.7241877301,0.7598292331,0.7401160166
"CHEMBL2114775",0.7140348804,0.7225923888,0.719004139
"CHEMBL1614079",0.6069824537,0.5996838192,0.6061312072
"CHEMBL1614038",0.7094431573,0.7266537786,0.6968691448
"CHEMBL1737991",0.7728497887,0.792860504,0.7677445724
"CHEMBL2114843",0.656341347,0.6405362815,0.6438220297
"CHEMBL1614211",0.6656154575,0.6767953338,0.6446244852
"CHEMBL1964017",0.7163616729,0.691327025,0.6963098714
"CHEMBL1964099",0.6369574116,0.6391064672,0.6138544351
"CHEMBL1963885",0.7190478943,0.6979784492,0.6870834412
"CHEMBL2114788",0.6757283382,0.6914214137,0.6654208804
"CHEMBL1613769",0.6287098061,0.6418168687,0.6456853731
"CHEMBL1613836",0.5776940752,0.5624638885,0.5735680789
"CHEMBL1614174",0.634893137,0.6188450073,0.6129785794
"CHEMBL1963976",0.704791781,0.6605028467,0.6684993809
"CHEMBL1963900",0.6731501292,0.6241914214,0.6765968588
"CHEMBL1738312",0.7674847635,0.7864821717,0.7624096141
"CHEMBL1614544",0.5132914287,0.5157816462,0.5258144377
"CHEMBL1794352",0.8328215488,0.8548881482,0.8436533742
"CHEMBL1963945",0.6909681659,0.6490074342,0.635482573
"CHEMBL1964045",0.7013468602,0.6615203573,0.7091972201
"CHEMBL1964063",0.7136615613,0.673166964,0.6505865365
"CHEMBL2114780",0.6431632919,0.6238662352,0.6347613178
"CHEMBL1614236",0.559710017,0.5537466548,0.5672057032
"CHEMBL1614161",0.6353946337,0.649570941,0.628293323
"CHEMBL1963882",0.7126739267,0.6847265366,0.6877661237
"CHEMBL1964034",0.7009293387,0.6774729933,0.696086987
"CHEMBL1613914",0.6348867693,0.6306265176,0.640223504
"CHEMBL1963921",0.7038438398,0.6773920848,0.6877688092
"CHEMBL1614441",0.6573795294,0.6433852952,0.643564969
"CHEMBL3215181",0.6501026729,0.6192146466,0.6261763057
"CHEMBL1614257",0.5199611911,0.5303873974,0.5432848729
"CHEMBL1964009",0.6834680101,0.6782829867,0.6881300505
"CHEMBL1963991",0.6541843689,0.6685742201,0.6815439809
"CHEMBL1613842",0.7077402463,0.7288561527,0.7212613079
"CHEMBL1964075",0.6984410978,0.7025609162,0.7154635304
"CHEMBL1963860",0.6884013538,0.6751469038,0.7214689211
"CHEMBL1964065",0.6680970217,0.6662302898,0.6689712324
"CHEMBL1964087",0.708123443,0.692074155,0.7215198592
"CHEMBL1963895",0.7146282113,0.7236247719,0.7100734961
"CHEMBL1964092",0.7075769461,0.7280108779,0.6868018973
"CHEMBL1963994",0.6694950201,0.6738686205,0.6730553437
"CHEMBL1964025",0.6773151572,0.6876687131,0.7013486232
"CHEMBL1964004",0.6911347013,0.711804352,0.7217532257
"CHEMBL1963866",0.6641382115,0.6648925302,0.6809465442
"CHEMBL1963903",0.7166033911,0.713315206,0.6952644979
"CHEMBL1964066",0.6697765945,0.6474518339,0.6186911624
"CHEMBL1964037",0.7126399387,0.6848830638,0.7017159312
"CHEMBL1964018",0.7222402804,0.709313462,0.7198652679
"CHEMBL1963844",0.7021340706,0.6733540297,0.6993136558
"CHEMBL1964091",0.6749683494,0.6438311207,0.6760348695
"CHEMBL1964049",0.7348906958,0.6634980541,0.6980499937
"CHEMBL1963911",0.6905435009,0.7097252241,0.6917038136
"CHEMBL1964059",0.6640893299,0.7179080235,0.7149837441
"CHEMBL1963961",0.6767319615,0.6791044213,0.6814446799
"CHEMBL1964043",0.7034873385,0.7132068064,0.7253241759
"CHEMBL1964021",0.7180931385,0.7078659328,0.6981974814
"CHEMBL1964085",0.7266840132,0.7166102666,0.7088535653
"CHEMBL1963880",0.6787966101,0.6596417245,0.6681859372
"CHEMBL1964040",0.6609765304,0.6998953906,0.691708959
"CHEMBL1964088",0.6857854113,0.7048027314,0.7021604251
"CHEMBL1964007",0.6890050139,0.6639890616,0.6852042898
"CHEMBL1964047",0.6961950216,0.7227772147,0.7055781449
"CHEMBL1963901",0.7024807206,0.7271494527,0.7234316688
"CHEMBL1614421",0.718449084,0.7161773336,0.716330855
"CHEMBL1963990",0.666672638,0.6939833419,0.7011859084
"CHEMBL1963876",0.7211743337,0.6985083033,0.7220895881
"CHEMBL1963989",0.7180839943,0.6937000446,0.7313719179
"CHEMBL1614249",0.5588897437,0.5543547567,0.5696942011
"CHEMBL1963953",0.7148042047,0.7102750326,0.7034404988
"CHEMBL1963854",0.7055718808,0.7330482618,0.7149968011
"CHEMBL1963985",0.7253947639,0.7102482257,0.7265216689
"CHEMBL1964030",0.6986816873,0.6981934957,0.7057068586
"CHEMBL1963960",0.7171691806,0.6992884558,0.6870717154
"CHEMBL1963929",0.7190063586,0.683204552,0.6904202826
"CHEMBL1964006",0.7159809242,0.7008703327,0.693720827
"CHEMBL1963868",0.6885252998,0.7071881368,0.6879574494
"CHEMBL1963922",0.7028477978,0.7216212158,0.7109227801
"CHEMBL1964077",0.690392011,0.7046592294,0.6917317412
"CHEMBL1964048",0.7184041381,0.7044154826,0.7107932631
"CHEMBL1964012",0.6936245605,0.6707293053,0.7300478821
"CHEMBL3215106",0.4553180544,0.4873204651,0.4625933203
"CHEMBL1614087",0.6933844921,0.6873489549,0.6797859501
"CHEMBL2114810",0.61614653,0.6493704908,0.6124291133
"CHEMBL1963874",0.699260892,0.713340313,0.7002178492
"CHEMBL1964072",0.7089873205,0.726661825,0.722536465
"CHEMBL1963981",0.7153473932,0.714322764,0.730476366
"CHEMBL2354254",0.6814501536,0.6641534777,0.6955288306
"CHEMBL1614530",0.5671905528,0.5828593197,0.5674336348
"CHEMBL1738442",0.7160225522,0.7061215337,0.7109757345
"CHEMBL1794553",0.6174118494,0.6206840799,0.642069367
"CHEMBL1614458",0.625852065,0.6142699937,0.628740998
"CHEMBL2354221",0.7008580482,0.6651713609,0.6646312564
"CHEMBL1614459",0.5407590438,0.517139904,0.5357034405
"CHEMBL1794345",0.5669709921,0.5700117277,0.5739231199
"CHEMBL1794580",0.6743065656,0.683295062,0.6728785066
"CHEMBL1794401",0.7261925967,0.7343214389,0.716590809
"CHEMBL1794483",0.6889469595,0.6781388517,0.6799190709
