"","fold0","fold1","fold2"
"CHEMBL1909170",0.8301020408,0.9073149555,0.8959566909
"CHEMBL1963707",0.6730715678,0.7491883117,0.6608159393
"CHEMBL1909192",0.2777777778,0.5947368421,0.9462365591
"CHEMBL1909206",0.2754716981,0.7858156028,0.9018181818
"CHEMBL1909095",0.9829545455,0.7888392857,0.4693140794
"CHEMBL1909097",0.947761194,0.8041958042,0.7801094891
"CHEMBL1963706",0.8368115942,0.6424883841,0.6509198274
"CHEMBL1614522",0.5811511184,0.6258225849,0.5673479439
"CHEMBL1909115",0.921875,0.9455197133,0.9246967269
"CHEMBL1738502",0.5256498735,0.6177404295,0.7370676462
"CHEMBL1909139",0.8757164404,0.8229911353,0.9016600791
"CHEMBL1909204",0.5357142857,0.6474673203,0.7562264151
"CHEMBL1963810",0.652271035,0.6202686203,0.620346254
"CHEMBL1963767",0.7684117125,0.7603253573,0.6749799679
"CHEMBL1963966",0.7040322581,0.6168032787,0.6245421245
"CHEMBL1963816",0.561,0.6802812186,0.6199929103
"CHEMBL1909103",0.9328358209,0.7847280924,0.9377340824
"CHEMBL1738552",0.6893376893,0.7629459148,0.6820588235
"CHEMBL1963714",0.7314041746,0.6194675401,0.6905594406
"CHEMBL1909102",0.8778823529,0.884351145,0.8493953137
"CHEMBL1963704",0.7184016464,0.7457785386,0.7563279857
"CHEMBL1963785",0.7903709765,0.7346731971,0.7432442896
"CHEMBL1963739",0.7978021978,0.7994708995,0.6232732733
"CHEMBL2114896",0.6701017812,0.563947443,0.5902442592
"CHEMBL1909143",0.7999523696,0.8625620655,0.8706381338
"CHEMBL1963817",0.7171717172,0.7247171146,0.6871915394
"CHEMBL1963788",0.804869941,0.6685294118,0.7084623323
"CHEMBL1909124",0.4407407407,1,0.6967509025
"CHEMBL1964119",0.7746771477,0.6542271957,0.6667942584
"CHEMBL1963779",0.7671104536,0.7552159323,0.7616598846
"CHEMBL1963768",0.867062846,0.7657801418,0.7575199509
"CHEMBL1909084",0.3843283582,0.4471830986,0.3321212121
"CHEMBL1909209",0.9181699346,0.85414274,0.8642353662
"CHEMBL1963749",0.6588541667,0.6174311927,0.6833684951
"CHEMBL1963792",0.7295229523,0.7524108004,0.7338199947
"CHEMBL1963826",0.8531468531,0.7581202001,0.7193414649
"CHEMBL1909165",0.7715686275,0.5320048309,0.7734962406
"CHEMBL1909211",0.8622114563,0.8942255063,0.8514630333
"CHEMBL1909214",0.4961977186,0.4871794872,0.4215613383
"CHEMBL1909184",0.3011152416,0.5552631579,0.5372727273
"CHEMBL2354308",0.7530568846,0.5236464449,0.4816561845
"CHEMBL1909181",0.5634328358,0.7446428571,0.5148358586
"CHEMBL1909141",0.8043902439,0.8601882614,0.9084774874
"CHEMBL1909171",0.8805749313,0.8828125,0.8567737172
"CHEMBL1909150",0.9712885154,1,0.9505769231
"CHEMBL1909131",0.7870722433,0.8134265734,0.7991452991
"CHEMBL1963699",0.798258678,0.8180960549,0.7030232895
"CHEMBL1909106",0.9888475836,0.7947368421,0.7931873479
"CHEMBL1909105",0.8168154762,0.8515525982,0.8059777102
"CHEMBL1909142",0.9851301115,0.9233449477,0.3234932349
"CHEMBL1963829",0.7842039801,0.7227074236,0.6019887812
"CHEMBL1963781",0.6167400881,0.6305147059,0.666000666
"CHEMBL1909091",0.9742424242,0.9973744667,0.8984126984
"CHEMBL1909145",0.9130907116,0.8497652582,0.9612768184
"CHEMBL1963691",0.712232906,0.7536288401,0.7274088244
"CHEMBL1909090",0.7964143426,0.8088104156,0.8676268861
"CHEMBL1909205",0.4121212121,0.4384341637,0.8272058824
"CHEMBL1909121",0.8825910931,0.9441786284,0.8812392427
"CHEMBL1963719",0.7414320685,0.7376538212,0.7334912232
"CHEMBL1963703",0.7138975155,0.7501057082,0.7188644689
"CHEMBL1909148",0.7083333333,0.1909722222,0.673992674
"CHEMBL1738578",0.5257108288,0.6059498208,0.6954248366
"CHEMBL1963837",0.7290330245,0.7664835165,0.7502804487
"CHEMBL1909138",0.8364231189,0.696748507,0.7779269603
"CHEMBL1738682",0.5151079763,0.5141278152,0.5424515425
"CHEMBL1963740",0.8233288513,0.7190566635,0.7239222189
"CHEMBL1963722",0.742787153,0.8343028459,0.8669124424
"CHEMBL1963832",0.8427162581,0.7211642113,0.8272936741
"CHEMBL1963775",0.8335285848,0.7110060307,0.6804371002
"CHEMBL1909092",0.9285714286,0.9402628435,0.9847785978
"CHEMBL1909157",0.7833547834,0.809057971,0.9045973038
"CHEMBL1909134",0.7129277567,0.8243636364,0.7464209019
"CHEMBL1909111",0.938940437,0.9111688312,0.8716112532
"CHEMBL1909108",0.912113462,0.6713560886,0.8639043825
"CHEMBL1909085",0.9015376984,0.7645556691,0.8475714286
"CHEMBL1909086",0.8892631579,0.8728294178,0.8858099063
"CHEMBL1909112",0.9404263798,0.9000693963,0.8948576056
"CHEMBL1909159",0.8683029033,0.8586056645,0.8325984715
"CHEMBL2114931",0.7368782161,0.7303303303,0.5193398659
"CHEMBL1964102",0.7728119181,0.7480954799,0.7063492063
"CHEMBL1614063",0.8335561497,0.7764317181,0.984939759
"CHEMBL1909135",0.6891385768,0.637406367,0.6432291667
"CHEMBL1909110",0.9670757258,0.8683232244,0.9064776275
"CHEMBL1909200",0.7103620474,0.7397959184,0.6134453782
"CHEMBL1909190",0.6580152672,0.9964412811,0.8445283019
"CHEMBL1963693",0.717415115,0.7002008608,0.7244444444
"CHEMBL1963918",0.7344787941,0.7403637154,0.6637234534
"CHEMBL1909094",0.8566595442,0.8539533322,0.8806244261
"CHEMBL1963823",0.8083288199,0.6957010582,0.7602202786
"CHEMBL2114932",0.5518648019,0.4479890765,0.174432497
"CHEMBL1909156",0.8951048951,0.9361761427,0.9423202614
"CHEMBL1909132",0.5295454545,0.6356447689,0.3557251908
"CHEMBL1909130",0.858850313,0.7992185804,0.6684914842
"CHEMBL3215029",0.809239582,0.7964587086,0.8428281986
"CHEMBL2114818",0.5628844839,0.5121487119,0.3253623188
"CHEMBL1909107",0.6001872659,0.7130782918,0.6417274939
"CHEMBL1963771",0.7903475869,0.7254460882,0.7102229321
"CHEMBL1909180",0.7919799499,0.8625886525,0.8342592593
"CHEMBL1963725",0.8190007037,0.7823320509,0.7717124736
"CHEMBL1963741",0.6390374332,0.6775228925,0.7467749013
"CHEMBL1909116",0.8775665399,0.8375451264,0.8532953105
"CHEMBL1909109",0.8926161558,0.9241354336,0.869191808
"CHEMBL1963807",0.74971038,0.728280766,0.6986790187
"CHEMBL1909158",0.9553903346,0.8832752613,0.5076363636
"CHEMBL1963772",0.6894230769,0.6615247323,0.7062446167
"CHEMBL1614302",0.9190340909,0.7616438356,0.552688172
"CHEMBL1909174",0.887592789,0.9560986159,0.9084533038
"CHEMBL1964002",0.7950462236,0.7511795877,0.7727006199
"CHEMBL1909203",0.5590733591,0.7760869565,0.6604708798
"CHEMBL1909136",0.6884462151,0.7975124378,0.7820512821
"CHEMBL1964107",0.7655278904,0.8042304516,0.7614093538
"CHEMBL1909210",0.8153625954,0.7201957295,0.7769230769
"CHEMBL1794574",0.6783625731,0.5043256997,0.4776739356
"CHEMBL1963757",0.8112449799,0.707888707,0.7165977342
"CHEMBL1738239",0.6479052424,0.5377591973,0.6545144357
"CHEMBL1963690",0.591995842,0.647121904,0.7116023246
"CHEMBL1964101",0.6626003036,0.6297674419,0.664752907
"CHEMBL1963715",0.6322119205,0.6641917293,0.6711335136
"CHEMBL1909191",0.9025011579,0.8877068558,0.9182186235
"CHEMBL1909201",0.5140977444,0.6583629893,0.6305970149
"CHEMBL1909186",0.3828996283,0.5783972125,0.5379061372
"CHEMBL1963746",0.7159580664,0.7493119373,0.7927188552
"CHEMBL1963913",0.4629687016,0.3777624309,0.4773858921
"CHEMBL1963701",0.720862397,0.6662910798,0.6618998558
"CHEMBL1963718",0.8692846982,0.7693181818,0.758285763
"CHEMBL1963726",0.7183609293,0.7662309048,0.7304609805
"CHEMBL1963750",0.707979416,0.7077771036,0.7085791402
"CHEMBL1737966",0.6268825803,0.5530964035,0.4887403237
"CHEMBL1964015",0.8081512653,0.808598351,0.7840909091
"CHEMBL1614004",0.7073119631,0.7179700039,0.6409125475
"CHEMBL1909123",0.862962963,0.7602339181,0.8642424242
"CHEMBL1614041",0.9252632328,0.9127390381,0.9017108353
"CHEMBL1909173",0.8971428571,0.8801903114,0.9000605694
"CHEMBL1614175",0.7425271739,0.8303934871,0.7517241379
"CHEMBL1963830",0.7059027778,0.7306511057,0.6516505451
"CHEMBL1909169",0.4821292776,0.5859929078,0.6249084249
"CHEMBL1963723",0.7798701299,0.7104321257,0.7731186601
"CHEMBL1963972",0.5280652681,0.5088051568,0.5112223086
"CHEMBL1614432",0.4814323607,0.7049763033,0.5754385965
"CHEMBL1964095",0.77890625,0.7522041063,0.7001752807
"CHEMBL1614524",0.7322503008,0.7447339523,0.7211270225
"CHEMBL2114812",0.777,0.6434184676,0.3638297872
"CHEMBL1738500",0.6799097652,0.6856846867,0.7047121071
"CHEMBL1964104",0.8163466968,0.6424605494,0.6596687855
"CHEMBL3215245",0.7529200359,0.834636215,0.8106945714
"CHEMBL2114934",0.7413048997,0.7276746242,0.6961358314
"CHEMBL3214915",0.7615051134,0.6991628649,0.7142916667
"CHEMBL1963742",0.7106976086,0.762394958,0.7488412017
"CHEMBL1909212",0.8307888041,0.7136904762,0.6052238806
"CHEMBL2114916",0.9184761905,0.9136363636,0.9041732077
"CHEMBL1614499",0.6872086721,0.7062897099,0.6375806452
"CHEMBL1613870",0.4949741316,0.5755551845,0.4256809339
"CHEMBL1614019",0.8531260429,0.8014970694,0.7762987013
"CHEMBL3215183",0.8287752059,0.8261271496,0.8309433962
"CHEMBL1963782",0.6951235039,0.6768815201,0.6326162019
"CHEMBL1614169",0.8411214953,0.7797909408,0.390459364
"CHEMBL2114734",0.854978355,0.7319408181,0.637654321
"CHEMBL1963814",0.7231824661,0.7657552841,0.7053671133
"CHEMBL1963999",0.5400943396,0.2810780034,0.6704035874
"CHEMBL2114716",0.7900682012,0.7881152461,0.8192290146
"CHEMBL1614529",0.7206501832,0.721147541,0.7222643896
"CHEMBL3215004",0.6238597686,0.6917263844,0.6408940873
"CHEMBL2114714",0.8063063063,0.7987804878,0.7926849823
"CHEMBL1614122",0.675654321,0.7300359763,0.7370469436
"CHEMBL1794366",0.5570991552,0.5861528822,0.5668524569
"CHEMBL1613944",0.6762584318,0.6734061393,0.7629863717
"CHEMBL1613896",0.5769359545,0.6514797508,0.667202118
"CHEMBL1794523",0.5031921824,0.5465317419,0.5468869447
"CHEMBL1794349",0.7026363647,0.6937511112,0.7318414477
"CHEMBL1963736",0.7458601087,0.8131169709,0.7663377193
"CHEMBL1963835",0.7960115417,0.8353471749,0.7797689858
"CHEMBL1614217",0.6665123992,0.6919859622,0.6118868203
"CHEMBL1963727",0.7901128323,0.6753716871,0.7034621578
"CHEMBL1613820",0.610503992,0.606211728,0.6077894737
"CHEMBL1614195",0.6637159032,0.7004374317,0.6881089538
"CHEMBL1614339",0.6584375895,0.6218847675,0.6249646593
"CHEMBL3214953",0.640837585,0.6546875,0.7458044305
"CHEMBL3214811",0.7188278065,0.7243195786,0.70995671
"CHEMBL1266185",0.489910571,0.6351926394,0.5694302444
"CHEMBL1613924",0.5615637375,0.5453696386,0.5868318912
"CHEMBL3215079",0.7980867923,0.746690203,0.7742035348
"CHEMBL1614192",0.8306237817,0.8679897238,0.8576060905
"CHEMBL1614285",0.6546795189,0.632480328,0.6641899989
"CHEMBL1614121",0.5646573191,0.5803341532,0.556547174
"CHEMBL1614155",0.6952891326,0.7236658684,0.6524390244
"CHEMBL1614201",0.7410024104,0.7475826809,0.78973847
"CHEMBL1963790",0.803874092,0.7736272773,0.7846378398
"CHEMBL1738132",0.7720419629,0.7545656309,0.7111122921
"CHEMBL1613794",0.5832888604,0.5722634655,0.5493453985
"CHEMBL1614067",0.6078119477,0.5807552881,0.6137608196
"CHEMBL1963888",0.7597160094,0.7035158891,0.7596928619
"CHEMBL3214967",0.8293954395,0.7843634272,0.7435521009
"CHEMBL3215169",0.8743495475,0.8223891273,0.8871300448
"CHEMBL1738573",0.5724595843,0.704159132,0.6710050615
"CHEMBL1794310",0.5882248521,0.4405332957,0.4379960317
"CHEMBL1613779",0.5865057902,0.7859801489,0.7213675214
"CHEMBL1614501",0.6258400538,0.5869312977,0.585881104
"CHEMBL3214913",0.8960180838,0.844215217,0.9069830901
"CHEMBL1614090",0.6088370017,0.603606155,0.5788175208
"CHEMBL2114796",0.7921520151,0.8241575386,0.8045792447
"CHEMBL1614554",0.5456393793,0.6699619038,0.7144217687
"CHEMBL1614456",0.8152208965,0.8873684211,0.6892
"CHEMBL3215073",0.7423419983,0.719745408,0.7194706113
"CHEMBL1613936",0.5830249735,0.6083014129,0.5962998405
"CHEMBL1613803",0.7538831361,0.8602446483,0.6976821192
"CHEMBL1738598",0.63764561,0.6261266322,0.6653387153
"CHEMBL1737993",0.6814842863,0.6399693294,0.6086115143
"CHEMBL1614027",0.5695819262,0.7188867601,0.733545082
"CHEMBL1613792",0.7834545672,0.686700324,0.7189789248
"CHEMBL1614134",0.6582225914,0.7321505222,0.6951085173
"CHEMBL1614158",0.6926778875,0.8029166667,0.5990740741
"CHEMBL1794496",0.6331453634,0.6833333333,0.6098439376
"CHEMBL1794512",0.6727815115,0.7077787187,0.700230521
"CHEMBL1614120",0.4718026183,0.1184995737,0.6531483458
"CHEMBL1794324",0.7168196518,0.67131235,0.643401434
"CHEMBL1613869",0.5751179682,0.5363509166,0.6370915033
"CHEMBL1040693",0.610330534,0.7141223913,0.7152791192
"CHEMBL3215046",0.7938724131,0.7678709195,0.8041050903
"CHEMBL1963988",0.6978818925,0.7123513871,0.7051829001
"CHEMBL2114924",0.6509965177,0.6619927767,0.7366734323
"CHEMBL1794426",0.7238281062,0.7758076269,0.7321069685
"CHEMBL1614164",0.6189499845,0.6588266278,0.6038075874
"CHEMBL3214845",0.8074619715,0.7941804202,0.836186995
"CHEMBL1614252",0.7054580307,0.6562831108,0.6600625
"CHEMBL1614064",0.8273110105,0.8111708483,0.7856498389
"CHEMBL1614213",0.5328058104,0.5648386226,0.5573808284
"CHEMBL1614307",0.4911913815,0.5768276325,0.4764567799
"CHEMBL1613797",0.528225085,0.5489316239,0.5841961853
"CHEMBL1614110",0.6552829327,0.6444726728,0.6289438931
"CHEMBL1794536",0.9124084537,0.9327731092,0.8713721848
"CHEMBL1614141",0.702115909,0.716107835,0.6865977483
"CHEMBL1614153",0.5245432069,0.5387159559,0.5221778722
"CHEMBL3215270",0.8665902161,0.8493406362,0.861839207
"CHEMBL1614137",0.5945621838,0.5546008644,0.577555074
"CHEMBL1613777",0.7567623905,0.7085575565,0.7536603855
"CHEMBL1738569",0.6776520797,0.6006231796,0.7073567708
"CHEMBL1614538",0.6814659332,0.6689211623,0.6586797696
"CHEMBL1614166",0.8262929582,0.8190505549,0.8285288829
"CHEMBL1614263",0.6492464754,0.6467142359,0.6515044143
"CHEMBL1613829",0.5594481481,0.5687082219,0.5651584434
"CHEMBL1613800",0.9502346561,0.9291150442,0.9295882174
"CHEMBL1614481",0.5712984549,0.604802244,0.6186230261
"CHEMBL1613776",0.5367033949,0.5405951676,0.5742203823
"CHEMBL1614240",0.6774566383,0.6182305164,0.6587578339
"CHEMBL1794486",0.8987024419,0.8986773998,0.9030315578
"CHEMBL1613970",0.7739723697,0.7395193591,0.6969125463
"CHEMBL1613886",0.7493342134,0.8071424322,0.795599521
"CHEMBL1738606",0.7171355814,0.7238193559,0.6997219296
"CHEMBL2354282",0.7175377546,0.7637860668,0.6819883993
"CHEMBL1614331",0.7163528281,0.7331834492,0.6642535211
"CHEMBL1614531",0.6759770115,0.5983392762,0.6602412321
"CHEMBL3215017",0.8498309609,0.8439132852,0.8332022619
"CHEMBL1613983",0.7677243613,0.7958099858,0.7447103825
"CHEMBL1613930",0.6753230081,0.6229691552,0.6729506937
"CHEMBL1738317",0.8598591287,0.8707167973,0.8472687232
"CHEMBL1614521",0.5901685554,0.5872356291,0.6029428173
"CHEMBL1614108",0.751078996,0.8749557684,0.8306216103
"CHEMBL1614076",0.7216996079,0.690279274,0.7109428487
"CHEMBL1614428",0.7317959465,0.7497084599,0.7342519949
"CHEMBL1614453",0.6896802867,0.6400450954,0.6407802878
"CHEMBL1794495",0.5426476616,0.5450695175,0.8994543519
"CHEMBL2114817",0.731142934,0.7455010869,0.7375730875
"CHEMBL1794569",0.7675207865,0.7584721424,0.7833025106
"CHEMBL2114807",0.8353809686,0.8268210398,0.8242954018
"CHEMBL1614227",0.6686239836,0.6338960374,0.6628081379
"CHEMBL1613995",0.7389265786,0.7415022804,0.7343556987
"CHEMBL1614414",0.5850878743,0.5533757337,0.5661856033
"CHEMBL1613996",0.7284481352,0.7924430843,0.7822265716
"CHEMBL1613808",0.6250895049,0.6340675791,0.6088737744
"CHEMBL1794461",0.7997496871,0.7531045075,0.7930791296
"CHEMBL2114836",0.8558151653,0.8762823824,0.8523511712
"CHEMBL1614052",0.5418833667,0.5330820733,0.5644565203
"CHEMBL1614234",0.7800486196,0.7728310502,0.7573433751
"CHEMBL1613992",0.6332000252,0.6416896566,0.6464757856
"CHEMBL1614103",0.5998634784,0.5793456912,0.5771010717
"CHEMBL2114738",0.7553048529,0.767414618,0.7613274561
"CHEMBL1794585",0.6524572838,0.6021272055,0.5263917972
"CHEMBL1614364",0.7514418298,0.7303074561,0.7351095045
"CHEMBL1794311",0.8430803874,0.8175817974,0.820232965
"CHEMBL1963935",0.8530801356,0.8469806266,0.8894244487
"CHEMBL2114713",0.7062008172,0.7241045736,0.7250124961
"CHEMBL1614281",0.6435643083,0.6542457306,0.6165558025
"CHEMBL2114861",0.8362115852,0.8050409776,0.8528885903
"CHEMBL3215278",0.8305547383,0.7802961893,0.7886112014
"CHEMBL2114784",0.873554146,0.8568978833,0.833368262
"CHEMBL1614031",0.5969336946,0.5845369274,0.5847405926
"CHEMBL1614275",0.7082638459,0.7119396019,0.701115187
"CHEMBL1794440",0.9326372973,0.9743805124,0.93295482
"CHEMBL1964014",0.7511294797,0.739772466,0.7246157497
"CHEMBL1613910",0.6823312965,0.6886985552,0.6762362669
"CHEMBL1963954",0.8562378135,0.8419155998,0.8759164491
"CHEMBL1964086",0.8087468003,0.8159003921,0.8208963419
"CHEMBL1964062",0.8254818261,0.8400313131,0.8403172948
"CHEMBL1963887",0.8454616734,0.846296329,0.8384740624
"CHEMBL1614280",0.70223955,0.7022620821,0.709783356
"CHEMBL1963848",0.842030936,0.8431023224,0.8673219714
"CHEMBL1963889",0.7987019679,0.8304743314,0.8354931481
"CHEMBL1741321",0.7724250643,0.766495695,0.7831253821
"CHEMBL1614250",0.5633086651,0.5508581032,0.572026895
"CHEMBL1614361",0.5694325659,0.5892418974,0.5800009685
"CHEMBL1741325",0.7729415707,0.8019984839,0.8250529915
"CHEMBL2354287",0.7601723366,0.7555661957,0.7835251646
"CHEMBL1614502",0.6976480628,0.6880885662,0.6848805276
"CHEMBL1614342",0.8558318747,0.8477392484,0.8731738512
"CHEMBL1741323",0.8264618729,0.8077258753,0.8159515394
"CHEMBL1963963",0.8173397184,0.8257841137,0.8311456839
"CHEMBL1794584",0.7827690789,0.7832406806,0.7963972724
"CHEMBL1613918",0.592373081,0.5915796371,0.5926304912
"CHEMBL1741322",0.8794283937,0.8568024267,0.8691775331
"CHEMBL1964074",0.8326291821,0.8511485019,0.8495484238
"CHEMBL2114913",0.5984687883,0.5483320558,0.5837684372
"CHEMBL1741324",0.7968024118,0.8177672135,0.8164018651
"CHEMBL1614410",0.5286205849,0.5331385979,0.5204583705
"CHEMBL1613838",0.8485293589,0.8353945012,0.8629566766
"CHEMBL1794424",0.8739479289,0.8746719256,0.891624444
"CHEMBL2114775",0.8396013664,0.8423065017,0.82760592
"CHEMBL1614079",0.6384650192,0.6434325801,0.6392785286
"CHEMBL1614038",0.8044244603,0.7984400338,0.7883643751
"CHEMBL1737991",0.9372240235,0.9331004183,0.9389291796
"CHEMBL2114843",0.7742480536,0.781591238,0.7575620284
"CHEMBL1614211",0.8401343845,0.8459004405,0.8756806695
"CHEMBL1964017",0.870586645,0.8610045957,0.8432982242
"CHEMBL1964099",0.8262011036,0.7909915756,0.8106346312
"CHEMBL1963885",0.8616113002,0.8396109753,0.843585019
"CHEMBL2114788",0.8847174777,0.8755278055,0.8782900695
"CHEMBL1613769",0.7156730893,0.7153194329,0.7122266199
"CHEMBL1613836",0.7458215135,0.7455305884,0.7875002964
"CHEMBL1614174",0.6489244049,0.6617710386,0.6661102513
"CHEMBL1963976",0.8394088562,0.818836617,0.8236537907
"CHEMBL1963900",0.8054008953,0.7937382113,0.7934298025
"CHEMBL1738312",0.8820598302,0.8743622977,0.8838464366
"CHEMBL1614544",0.645649263,0.6337937782,0.6465115305
"CHEMBL1794352",0.7763521886,0.803454554,0.7735020556
"CHEMBL1963945",0.8413889495,0.7980944446,0.8129728178
"CHEMBL1964045",0.8430154688,0.8056904443,0.8276738463
"CHEMBL1964063",0.8590109135,0.8408955295,0.8333412294
"CHEMBL2114780",0.7588390193,0.7560661306,0.740927674
"CHEMBL1614236",0.7118284774,0.708022101,0.7222675804
"CHEMBL1614161",0.6664402525,0.6727529868,0.673643895
"CHEMBL1963882",0.8320441105,0.8292939471,0.8034626722
"CHEMBL1964034",0.8562890214,0.8312886574,0.8259263659
"CHEMBL1613914",0.7496627905,0.7362797206,0.7484750182
"CHEMBL1963921",0.8403787588,0.8208480159,0.8410587328
"CHEMBL1614441",0.6674027467,0.6483097734,0.6628167307
"CHEMBL3215181",0.9045569317,0.8978912962,0.914085506
"CHEMBL1614257",0.6707320531,0.6690889962,0.6733652212
"CHEMBL1964009",0.83472157,0.8230467018,0.8049034393
"CHEMBL1963991",0.812426889,0.7988747933,0.7874039798
"CHEMBL1613842",0.7646092851,0.769457846,0.7670851534
"CHEMBL1964075",0.8104643457,0.8187881092,0.816489631
"CHEMBL1963860",0.8405817857,0.8174185776,0.8425650976
"CHEMBL1964065",0.783419697,0.7895232261,0.7775832326
"CHEMBL1964087",0.859188826,0.8554862819,0.8475031086
"CHEMBL1963895",0.872390716,0.8699368991,0.8419894993
"CHEMBL1964092",0.8353908043,0.8371814199,0.8160818805
"CHEMBL1963994",0.7817710768,0.8014069231,0.7721550812
"CHEMBL1964025",0.8506206775,0.8442173221,0.8399865444
"CHEMBL1964004",0.8533722333,0.8299856349,0.8391033238
"CHEMBL1963866",0.80407745,0.8015710084,0.7791222192
"CHEMBL1963903",0.8471126085,0.8574211414,0.8311115831
"CHEMBL1964066",0.8533178159,0.820990528,0.8367997251
"CHEMBL1964037",0.8322087008,0.8290152034,0.8290420932
"CHEMBL1964018",0.8536048729,0.8497190905,0.8378644304
"CHEMBL1963844",0.8387372706,0.8362598696,0.8366718788
"CHEMBL1964091",0.8470404514,0.8302489353,0.8408377127
"CHEMBL1964049",0.8644973969,0.8340887296,0.8679680576
"CHEMBL1963911",0.834522338,0.8280907081,0.8204757254
"CHEMBL1964059",0.8720161929,0.8615229575,0.8612109814
"CHEMBL1963961",0.7964305391,0.8046944236,0.7895510832
"CHEMBL1964043",0.8574029858,0.8567483531,0.8610362516
"CHEMBL1964021",0.8488764396,0.837983484,0.832841871
"CHEMBL1964085",0.8502203806,0.8478999493,0.828558082
"CHEMBL1963880",0.865681717,0.8398351452,0.8440957168
"CHEMBL1964040",0.8076532343,0.8215457869,0.7894201957
"CHEMBL1964088",0.818548882,0.8211478189,0.8198300062
"CHEMBL1964007",0.8628560883,0.8297834263,0.8457619067
"CHEMBL1964047",0.8594529887,0.8670417484,0.8489804556
"CHEMBL1963901",0.8674350088,0.8762349737,0.848925602
"CHEMBL1614421",0.7618053143,0.7748995686,0.7771862647
"CHEMBL1963990",0.8278533248,0.8120347501,0.8270349839
"CHEMBL1963876",0.8605219869,0.8539851105,0.8414664886
"CHEMBL1963989",0.8745924263,0.857345418,0.8500719195
"CHEMBL1614249",0.6357098331,0.6380555754,0.6267776646
"CHEMBL1963953",0.8524346149,0.8506114126,0.8249764763
"CHEMBL1963854",0.8903311198,0.8811982474,0.8603668134
"CHEMBL1963985",0.8562227058,0.8562677136,0.8370677295
"CHEMBL1964030",0.8054445999,0.8228875684,0.8009731534
"CHEMBL1963960",0.8636138352,0.8482463553,0.8480228152
"CHEMBL1963929",0.8526382833,0.8394182222,0.8304061739
"CHEMBL1964006",0.842646992,0.8548079965,0.8460187013
"CHEMBL1963868",0.8346955609,0.8415471299,0.8214602218
"CHEMBL1963922",0.8573631264,0.8722802827,0.8426156561
"CHEMBL1964077",0.8356569716,0.8407615942,0.839464763
"CHEMBL1964048",0.8610086525,0.8560959694,0.8488799935
"CHEMBL1964012",0.8425548674,0.8340331671,0.8462504043
"CHEMBL3215106",0.5100966033,0.5406508523,0.5550955518
"CHEMBL1614087",0.7277742628,0.734252876,0.7236719605
"CHEMBL2114810",0.7395968076,0.7555892385,0.7865189492
"CHEMBL1963874",0.8388301125,0.8425800521,0.8329497245
"CHEMBL1964072",0.8524406945,0.8507106675,0.8386313529
"CHEMBL1963981",0.8556259844,0.8519763835,0.8557949817
"CHEMBL2354254",0.7283567903,0.7267892549,0.707321639
"CHEMBL1614530",0.6142758411,0.6106370525,0.6198831495
"CHEMBL1738442",0.8506835723,0.8343077189,0.84045923
"CHEMBL1794553",0.6712648479,0.7028145898,0.7255153676
"CHEMBL1614458",0.6894367393,0.6856543724,0.6907891743
"CHEMBL2354221",0.6848635816,0.6879687144,0.7180622228
"CHEMBL1614459",0.5232432319,0.5114594477,0.5124180544
"CHEMBL1794345",0.6973519059,0.6982040443,0.7098706742
"CHEMBL1794580",0.8428985696,0.8518948007,0.8557232927
"CHEMBL1794401",0.8913628319,0.8737901241,0.8915340601
"CHEMBL1794483",0.8040906705,0.8156389327,0.8265898727
