"","fold0","fold1","fold2"
"CHEMBL2363671",0.583333333333333,0.6,0.427777777777778
"CHEMBL2363290",0.461538461538462,0.721212121212121,0.513157894736842
"CHEMBL2363459",0.510416666666667,0.619318181818182,0.632716049382716
"CHEMBL2363611",0.596428571428571,0.693452380952381,0.613095238095238
"CHEMBL2363743",0.49609375,0.681547619047619,0.517361111111111
"CHEMBL1613821",0.461538461538462,0.816666666666667,0.521929824561403
"CHEMBL2363341",0.504273504273504,0.601880877742947,0.386363636363636
"CHEMBL1614465",0.662698412698413,0.627840909090909,0.784090909090909
"CHEMBL1614083",0.434782608695652,0.8,0.526785714285714
"CHEMBL2363366",0.682291666666667,0.547348484848485,0.683928571428571
"CHEMBL2363766",0.654761904761905,0.615942028985507,0.699134199134199
"CHEMBL2363464",0.684782608695652,0.627692307692308,0.454545454545455
"CHEMBL1963899",0.653571428571429,0.73900293255132,0.73538961038961
"CHEMBL3214801",0.74025974025974,0.658730158730159,0.655172413793103
"CHEMBL1614512",0.766233766233766,0.681818181818182,0.648717948717949
"CHEMBL648337",0.977777777777778,0.769871794871795,0.9375
"CHEMBL2363213",0.641666666666667,0.692307692307692,0.38
"CHEMBL2363556",0.511538461538461,0.481617647058823,0.444852941176471
"CHEMBL2363142",0.5,0.72027972027972,0.573529411764706
"CHEMBL2363788",0.572549019607843,0.636904761904762,0.521484375
"CHEMBL2363560",0.537593984962406,0.592647058823529,0.416666666666667
"CHEMBL2155446",1,1,1
"CHEMBL2363790",0.484375,0.735,0.575187969924812
"CHEMBL2363481",0.77,0.793706293706294,0.6
"CHEMBL2114715",0.731060606060606,0.631060606060606,0.65843621399177
"CHEMBL2363433",0.565625,0.663690476190476,0.644444444444444
"CHEMBL2363609",0.647058823529412,0.563725490196078,0.475961538461538
"CHEMBL3214965",0.593434343434343,0.525462962962963,0.636724960254372
"CHEMBL1169087",0.849462365591398,0.71875,1
"CHEMBL3214907",0.618729096989967,0.62609649122807,0.558823529411765
"CHEMBL687330",0.8125,0.983333333333333,1
"CHEMBL1614008",0.658064516129032,0.625263157894737,0.554421768707483
"CHEMBL2363324",0.268181818181818,0.545454545454545,0.656521739130435
"CHEMBL2363185",0.448529411764706,0.401960784313725,0.600840336134454
"CHEMBL2363220",0.506060606060606,0.670588235294118,0.466911764705882
"CHEMBL2363555",0.624505928853755,0.562111801242236,0.671936758893281
"CHEMBL2363437",0.5375,0.447278911564626,0.488095238095238
"CHEMBL2363243",0.473684210526316,0.702614379084967,0.588235294117647
"CHEMBL2363612",0.468181818181818,0.538888888888889,0.663101604278075
"CHEMBL2363140",0.753333333333333,0.726190476190476,0.62719298245614
"CHEMBL3215216",0.66530612244898,0.784883720930233,0.773529411764706
"CHEMBL2363239",0.583333333333333,0.727272727272727,0.5859375
"CHEMBL2363434",0.761904761904762,0.638461538461539,0.481481481481482
"CHEMBL2114717",0.456989247311828,0.342261904761905,0.558620689655172
"CHEMBL2363688",0.748768472906404,0.854166666666667,0.504273504273504
"CHEMBL2363152",0.670833333333333,0.608333333333333,0.747058823529412
"CHEMBL1738040",0.67965367965368,0.444155844155844,0.382739212007505
"CHEMBL2363141",0.696428571428571,0.922043010752688,0.541125541125541
"CHEMBL2363803",0.645833333333333,0.763227513227513,0.692592592592593
"CHEMBL2363623",0.668181818181818,0.690828402366864,0.607287449392713
"CHEMBL2363211",0.560897435897436,0.611111111111111,0.666666666666667
"CHEMBL2363594",0.454545454545455,0.686507936507937,0.633986928104575
"CHEMBL2363236",0.731481481481481,0.785185185185185,0.554112554112554
"CHEMBL2363549",0.369318181818182,0.47979797979798,0.508333333333333
"CHEMBL2363387",0.666666666666667,0.728116710875332,0.391304347826087
"CHEMBL2363180",0.609230769230769,0.729779411764706,0.526086956521739
"CHEMBL2363577",0.548245614035088,0.669172932330827,0.614285714285714
"CHEMBL2363252",0.494444444444444,0.429738562091503,0.525210084033613
"CHEMBL2363630",0.385185185185185,0.654385964912281,0.614285714285714
"CHEMBL2363216",0.598615916955017,0.659279778393352,0.515151515151515
"CHEMBL2363535",0.593301435406699,0.670278637770898,0.47265625
"CHEMBL2363368",0.432539682539683,0.741776315789474,0.709876543209877
"CHEMBL2363618",0.566666666666667,0.657894736842105,0.51530612244898
"CHEMBL2363774",0.655172413793103,0.734126984126984,0.560386473429952
"CHEMBL1614503",0.637992831541219,0.641975308641975,0.633838383838384
"CHEMBL2363389",0.669642857142857,0.771014492753623,0.488235294117647
"CHEMBL2363477",0.611111111111111,0.590909090909091,0.47719298245614
"CHEMBL2363834",0.436507936507937,0.757575757575758,0.469298245614035
"CHEMBL1794367",0.855357142857143,0.808823529411765,0.911764705882353
"CHEMBL2363440",0.501587301587302,0.810606060606061,0.54047619047619
"CHEMBL2363363",0.483333333333333,0.526315789473684,0.639583333333333
"CHEMBL2363369",0.719298245614035,0.614583333333333,0.512396694214876
"CHEMBL2363435",0.795454545454545,0.763636363636364,0.583333333333333
"CHEMBL2363223",0.576923076923077,0.625396825396825,0.545454545454545
"CHEMBL2363851",0.592592592592593,0.645833333333333,0.619047619047619
"CHEMBL2363575",0.627450980392157,0.700831024930748,0.571428571428572
"CHEMBL2363443",0.555555555555556,0.669191919191919,0.5
"CHEMBL2363273",0.604166666666667,0.478114478114478,0.483333333333333
"CHEMBL2363655",0.401709401709402,0.545289855072464,0.438502673796791
"CHEMBL2363242",0.611111111111111,0.775,0.5875
"CHEMBL2363367",0.695652173913043,0.650974025974026,0.384297520661157
"CHEMBL2363561",0.698564593301435,0.768181818181818,0.775
"CHEMBL2363771",0.503333333333333,0.610119047619048,0.680555555555556
"CHEMBL2363238",0.287581699346405,0.538888888888889,0.558333333333333
"CHEMBL1613904",0.549689440993789,0.667464114832536,0.619047619047619
"CHEMBL2363507",0.384259259259259,0.715976331360947,0.428571428571429
"CHEMBL2363727",0.640625,0.575187969924812,0.47719298245614
"CHEMBL2363480",0.5625,0.690625,0.483193277310924
"CHEMBL2363187",0.669565217391304,0.630434782608696,0.486607142857143
"CHEMBL2363659",0.623931623931624,0.7125,0.571428571428571
"CHEMBL2363327",0.450980392156863,0.594444444444444,0.63265306122449
"CHEMBL2363154",0.447916666666667,0.426829268292683,0.475806451612903
"CHEMBL2363469",0.413533834586466,0.691520467836257,0.469047619047619
"CHEMBL2363275",0.551515151515152,0.598214285714286,0.404166666666667
"CHEMBL2363248",0.584558823529412,0.721153846153846,0.478571428571429
"CHEMBL2363374",0.511904761904762,0.744791666666667,0.649038461538462
"CHEMBL2363397",0.645454545454546,0.62962962962963,0.581196581196581
"CHEMBL2363811",0.725961538461538,0.910344827586207,0.588888888888889
"CHEMBL2363208",0.645502645502646,0.502083333333333,0.638888888888889
"CHEMBL2363212",0.54320987654321,0.651041666666667,0.625
"CHEMBL2363373",0.471571906354515,0.621527777777778,0.457013574660633
"CHEMBL2363657",0.471590909090909,0.661172161172161,0.712550607287449
"CHEMBL2363160",0.7125,0.530909090909091,0.357894736842105
"CHEMBL2363846",0.488888888888889,0.565217391304348,0.458333333333333
"CHEMBL3215276",0.732638888888889,0.815789473684211,0.776315789473684
"CHEMBL2363740",0.835227272727273,0.875,0.643939393939394
"CHEMBL2363218",0.554179566563467,0.7140625,0.712962962962963
"CHEMBL2363224",0.48015873015873,0.673529411764706,0.701754385964912
"CHEMBL2363529",0.497777777777778,0.612121212121212,0.433333333333333
"CHEMBL2363713",0.666666666666667,0.607371794871795,0.725
"CHEMBL2363820",0.583333333333333,0.671052631578947,0.517094017094017
"CHEMBL2363314",0.659420289855073,0.61231884057971,0.497835497835498
"CHEMBL2363635",0.75,0.630541871921182,0.60082304526749
"CHEMBL2363352",0.575250836120401,0.5275,0.58974358974359
"CHEMBL2363631",0.482638888888889,0.760416666666667,0.58974358974359
"CHEMBL2363221",0.8125,0.643939393939394,0.627777777777778
"CHEMBL2363178",0.746153846153846,0.775,0.494949494949495
"CHEMBL2363546",0.538194444444444,0.6494708994709,0.644957983193277
"CHEMBL2363343",0.75098814229249,0.783216783216783,0.571428571428571
"CHEMBL2363210",0.541666666666667,0.649122807017544,0.56
"CHEMBL2363452",0.526315789473684,0.811036789297659,0.387218045112782
"CHEMBL2363171",0.800925925925926,0.65625,0.454106280193237
"CHEMBL2363445",0.514705882352941,0.746428571428571,0.530769230769231
"CHEMBL2363319",0.444444444444444,0.607940446650124,0.494949494949495
"CHEMBL2363559",0.636752136752137,0.803418803418803,0.454861111111111
"CHEMBL2363796",0.601809954751131,0.5625,0.333333333333333
"CHEMBL2363214",0.426470588235294,0.778947368421053,0.446428571428571
"CHEMBL2363377",0.491071428571429,0.726006191950464,0.558823529411765
"CHEMBL2363370",0.55,0.671474358974359,0.5
"CHEMBL2363454",0.443609022556391,0.6996336996337,0.544444444444445
"CHEMBL1614231",0.670634920634921,0.676666666666667,0.559027777777778
"CHEMBL2363425",0.616541353383459,0.681818181818182,0.553921568627451
"CHEMBL2363831",0.575,0.733333333333333,0.347368421052632
"CHEMBL1614216",0.615615615615616,0.689655172413793,0.552721088435374
"CHEMBL2363644",0.589285714285714,0.578544061302682,0.522727272727273
"CHEMBL2363166",0.616666666666667,0.664335664335664,0.599358974358974
"CHEMBL2363446",0.683823529411765,0.7,0.588235294117647
"CHEMBL2363470",0.726851851851852,0.626530612244898,0.425
"CHEMBL1613814",0.718260869565217,0.894461859979101,0.715384615384615
"CHEMBL2363645",0.688311688311688,0.744505494505495,0.544117647058823
"CHEMBL1738021",0.732142857142857,0.761627906976744,0.846875
"CHEMBL2363516",0.629090909090909,0.711598746081505,0.672727272727273
"CHEMBL1614147",0.75968992248062,0.92,0.933333333333333
"CHEMBL2363492",0.577380952380952,0.710526315789474,0.53968253968254
"CHEMBL2363696",0.384313725490196,0.720238095238095,0.634920634920635
"CHEMBL1614486",0.680803571428571,0.59297520661157,0.7
"CHEMBL2363847",0.671328671328671,0.725806451612903,0.560185185185185
"CHEMBL2363719",0.539285714285714,0.736607142857143,0.51010101010101
"CHEMBL2363634",0.5375,0.771052631578947,0.459259259259259
"CHEMBL2363569",0.617543859649123,0.563711911357341,0.45
"CHEMBL2363294",0.585964912280702,0.6875,0.450892857142857
"CHEMBL2363616",0.411764705882353,0.729946524064171,0.802521008403361
"CHEMBL2363601",0.611764705882353,0.543181818181818,0.441964285714286
"CHEMBL2363514",0.751111111111111,0.814814814814815,0.692307692307692
"CHEMBL2363748",0.383333333333333,0.65843621399177,0.546153846153846
"CHEMBL2363747",0.535714285714286,0.607954545454545,0.659615384615385
"CHEMBL2363457",0.53015873015873,0.583850931677019,0.629464285714286
"CHEMBL1613949",0.72037037037037,0.787545787545788,0.794670846394984
"CHEMBL2363767",0.533834586466165,0.782312925170068,0.516483516483516
"CHEMBL2363793",0.696153846153846,0.723776223776224,0.329411764705882
"CHEMBL2363692",0.416666666666667,0.585882352941177,0.602678571428571
"CHEMBL2363639",0.625,0.632992327365729,0.501838235294118
"CHEMBL2363421",0.387096774193548,0.525641025641026,0.550724637681159
"CHEMBL2363313",0.675,0.782738095238095,0.551948051948052
"CHEMBL2363798",0.522727272727273,0.653571428571429,0.366515837104072
"CHEMBL2363272",0.629166666666667,0.695175438596491,0.514285714285714
"CHEMBL2363447",0.673992673992674,0.741758241758242,0.448051948051948
"CHEMBL2363749",0.558823529411765,0.647058823529412,0.604166666666667
"CHEMBL1738438",0.772727272727273,0.406976744186047,0.465116279069767
"CHEMBL2114847",0.564024390243902,0.751111111111111,0.566176470588235
"CHEMBL2363388",0.486842105263158,0.647272727272727,0.395927601809955
"CHEMBL1614035",0.848484848484848,0.904761904761905,0.852272727272727
"CHEMBL2363830",0.62280701754386,0.571428571428571,0.568181818181818
"CHEMBL2363255",0.447826086956522,0.612244897959184,0.4
"CHEMBL2363562",0.467105263157895,0.628482972136223,0.6625
"CHEMBL2363335",0.575091575091575,0.621527777777778,0.509259259259259
"CHEMBL2363338",0.509090909090909,0.646464646464647,0.480952380952381
"CHEMBL1614395",0.756613756613757,0.566666666666667,0.450549450549451
"CHEMBL2363334",0.461352657004831,0.710526315789474,0.526041666666667
"CHEMBL1614007",0.556756756756757,0.607843137254902,0.624242424242424
"CHEMBL1614049",0.585365853658537,0.651605231866825,0.637931034482759
"CHEMBL1034535",0.95959595959596,1,0.956521739130435
"CHEMBL1613853",0.62109375,0.574534161490683,0.542647058823529
"CHEMBL1614138",0.560185185185185,0.585416666666667,0.558035714285714
"CHEMBL2363814",0.661654135338346,0.727272727272727,0.57
"CHEMBL2363245",0.695454545454545,0.740890688259109,0.532142857142857
"CHEMBL2363349",0.485119047619048,0.721611721611722,0.675925925925926
"CHEMBL2363794",0.636363636363636,0.711538461538462,0.546428571428571
"CHEMBL856174",0.135135135135135,0.452380952380952,0.475
"CHEMBL1964005",0.512820512820513,0.368421052631579,0.741379310344828
"CHEMBL1963983",0.77,0.555555555555556,0.692156862745098
"CHEMBL2363215",0.724489795918367,0.615384615384615,0.556561085972851
"CHEMBL1613890",0.452777777777778,0.533138401559454,0.664961636828645
"CHEMBL1614363",0.341176470588235,0.9,0.835056390977444
"CHEMBL1022010",0.897727272727273,0.951612903225806,0.681818181818182
"CHEMBL1613962",0.727272727272727,0.593920765027322,0.1375
"CHEMBL1614244",0.512152777777778,0.447368421052632,0.529166666666667
"CHEMBL2363764",0.56221198156682,0.702194357366771,0.583333333333333
"CHEMBL1614405",0.885714285714286,0.583333333333333,0.646853146853147
"CHEMBL1613926",0.420289855072464,0.530666666666667,0.508333333333333
"CHEMBL1614492",0.535087719298246,0.576666666666667,0.602222222222222
"CHEMBL2363716",0.584033613445378,0.694444444444444,0.470588235294118
"CHEMBL1243972",0.689873417721519,0.817391304347826,0.84375
"CHEMBL1614053",0.583333333333333,0.60639880952381,0.626041666666667
"CHEMBL829401",0.789473684210526,0.890151515151515,0.648648648648649
"CHEMBL2363167",0.694444444444444,0.704433497536946,0.481781376518219
"CHEMBL2363592",0.41005291005291,0.560924369747899,0.503968253968254
"CHEMBL2363599",0.633540372670807,0.679900744416873,0.609848484848485
"CHEMBL1613942",0.544891640866873,0.647569444444444,0.647058823529412
"CHEMBL1614463",0.607954545454546,0.490421455938697,0.604166666666667
"CHEMBL1614132",0.679220779220779,0.667119565217391,0.614583333333333
"CHEMBL2363633",0.447619047619048,0.802371541501976,0.572115384615385
"CHEMBL1963934",0.443965517241379,0.435897435897436,0.370967741935484
"CHEMBL2363557",0.746666666666667,0.875,0.702205882352941
"CHEMBL1614283",0.82967032967033,0.783284023668639,0.485294117647059
"CHEMBL1614548",0.643518518518519,0.545386904761905,0.965909090909091
"CHEMBL2363458",0.48695652173913,0.574545454545455,0.49802371541502
"CHEMBL2354217",0.615384615384615,0.668055555555556,0.636645962732919
"CHEMBL1738633",0.680851063829787,0.422222222222222,0.546666666666667
"CHEMBL1613950",0.626262626262626,0.524247491638796,0.610416666666667
"CHEMBL2114928",0.407894736842105,0.466666666666667,0.533692722371968
"CHEMBL2363385",0.559210526315789,0.672619047619048,0.69327731092437
"CHEMBL1614066",0.414285714285714,0.515625,0.528888888888889
"CHEMBL1614109",0.706060606060606,0.592702169625247,0.674166666666667
"CHEMBL1737868",0.604651162790698,0.820512820512821,0.779545454545455
"CHEMBL1614477",0.631578947368421,0.6875,0.606666666666667
