"","fold0","fold1","fold2"
"CHEMBL1909192",0.4777777778,0.1754385965,0.688172043
"CHEMBL1909206",0.9094339623,0.7539007092,1
"CHEMBL1909095",0.9545454545,0.8321428571,0.7346570397
"CHEMBL1909097",1,0.972027972,0.9552919708
"CHEMBL1963706",0.8350724638,0.7465152297,0.7059959119
"CHEMBL1614522",0.6481178396,0.6600421163,0.6185668555
"CHEMBL1909115",0.9747869318,0.9455197133,0.9388876173
"CHEMBL1738502",0.6643662296,0.6674136321,0.7001836547
"CHEMBL1909139",0.8564102564,0.9499571061,0.957312253
"CHEMBL1909204",0.8306878307,0.8026960784,0.7660377358
"CHEMBL1963810",0.7103499628,0.7291819292,0.7527960778
"CHEMBL1963767",0.794809228,0.7583511016,0.6592548077
"CHEMBL1963966",0.7991935484,0.7786885246,0.6478937729
"CHEMBL1963816",0.6721666667,0.6809507867,0.7298830202
"CHEMBL1909103",0.9029850746,0.8796844181,0.9161985019
"CHEMBL1738552",0.711018711,0.7981588032,0.7800980392
"CHEMBL1963714",0.7313092979,0.6955572352,0.7581118881
"CHEMBL1909102",0.9731764706,0.9503816794,0.9376417234
"CHEMBL1963704",0.717029669,0.7959691853,0.7026143791
"CHEMBL1963785",0.7437943262,0.75325114,0.7423925668
"CHEMBL1963739",0.776510989,0.8216049383,0.7334834835
"CHEMBL2114896",0.6999363868,0.5993950279,0.6186192775
"CHEMBL1909143",0.8478209097,0.8675273088,0.9186427607
"CHEMBL1963817",0.7221566312,0.7728076379,0.6666274971
"CHEMBL1963788",0.8106872767,0.7244444444,0.7509029928
"CHEMBL1909124",0.7888888889,0.9581881533,0.8375451264
"CHEMBL1964119",0.7839416058,0.7220368564,0.7165550239
"CHEMBL1963779",0.7692307692,0.6532316895,0.8122344945
"CHEMBL1963768",0.8465483556,0.8046099291,0.8147636587
"CHEMBL1909084",0.8208955224,0.3573943662,0.4290909091
"CHEMBL1909209",0.8933333333,0.9291222313,0.9468280723
"CHEMBL1963749",0.6981907895,0.6916207951,0.685302391
"CHEMBL1963792",0.7487248725,0.712512054,0.8053948188
"CHEMBL1963826",0.8423776224,0.7653068414,0.807486631
"CHEMBL1909165",0.9107843137,0.6201690821,0.9313909774
"CHEMBL1909211",0.9330293531,0.9003831418,0.9286352468
"CHEMBL1909214",0.4904942966,0.6853146853,0.5776951673
"CHEMBL1909184",0.4981412639,0.698245614,0.8336363636
"CHEMBL2354308",0.5925039872,0.4600456621,0.5631551363
"CHEMBL1909181",0.5485074627,0.8702380952,0.6341540404
"CHEMBL1909141",0.9053658537,0.9285714286,0.9479818427
"CHEMBL1909171",0.9306700486,0.9234834559,0.9366925065
"CHEMBL1909150",0.9957983193,1,0.9542307692
"CHEMBL1909131",0.8346007605,0.9068531469,0.8418803419
"CHEMBL1963699",0.7963111468,0.8656089194,0.797916968
"CHEMBL1909106",0.9776951673,0.9140350877,0.9677615572
"CHEMBL1909105",0.8985119048,0.9011406844,0.8973657548
"CHEMBL1909142",0.9888475836,0.9616724739,0.7177121771
"CHEMBL1963829",0.7527985075,0.7540938865,0.7260326364
"CHEMBL1963781",0.6319891562,0.7888655462,0.8071928072
"CHEMBL1909091",0.9303030303,0.9872005251,0.9206349206
"CHEMBL1909145",0.9771863118,0.7147887324,0.9952904239
"CHEMBL1963691",0.7368589744,0.7739503445,0.7649187009
"CHEMBL1909090",0.8549800797,0.8890672374,0.9124371285
"CHEMBL1909205",0.6204545455,0.6227758007,0.0514705882
"CHEMBL1909121",0.8740677605,0.9649122807,0.892713712
"CHEMBL1963719",0.8259893921,0.7694705311,0.7768180552
"CHEMBL1963703",0.7850931677,0.782311487,0.7132867133
"CHEMBL1909148",0.9955808081,0.2743055556,0.736996337
"CHEMBL1738578",0.6054143981,0.6551971326,0.7348583878
"CHEMBL1963837",0.7803516275,0.7984384037,0.8110576923
"CHEMBL1909138",0.8364231189,0.8503649635,0.8899033298
"CHEMBL1738682",0.5299111808,0.5383944154,0.5366730367
"CHEMBL1963740",0.7803495966,0.7580721747,0.7516581248
"CHEMBL1963722",0.8193249864,0.8677734025,0.8916743472
"CHEMBL1963832",0.8834037757,0.8127919511,0.8238898199
"CHEMBL1963775",0.7900656045,0.7850191886,0.7081556503
"CHEMBL1909092",0.8073593074,0.9406610912,0.9492619926
"CHEMBL1909157",0.9184899185,0.881884058,0.9059799516
"CHEMBL1909134",0.6435361217,0.7341818182,0.7451682176
"CHEMBL1909111",0.9571984436,0.9137662338,0.8772378517
"CHEMBL1909108",0.9462915601,0.8078874539,0.9166533865
"CHEMBL1909085",0.9412202381,0.905856316,0.9674285714
"CHEMBL1909086",0.9313684211,0.9662921348,0.9556894244
"CHEMBL1909112",0.9717075115,0.9470853574,0.9379133486
"CHEMBL1909159",0.8913498952,0.8592592593,0.9528218695
"CHEMBL2114931",0.7893653516,0.8882882883,0.5925734915
"CHEMBL1964102",0.7960450474,0.799100341,0.7432539683
"CHEMBL1614063",0.8636363636,0.952092511,0.9879518072
"CHEMBL1909135",0.4494382022,0.7338483146,0.6569010417
"CHEMBL1909110",0.9775516312,0.8790843279,0.9216961498
"CHEMBL1909200",0.8589263421,0.8051020408,0.8109243697
"CHEMBL1909190",0.7213740458,0.9928825623,0.6445283019
"CHEMBL1963693",0.7140562249,0.7167862267,0.7264
"CHEMBL1963918",0.7507664793,0.7682944501,0.7194713758
"CHEMBL1909094",0.8685897436,0.9048178613,0.9413835323
"CHEMBL1963823",0.8343262924,0.7438492063,0.7621639132
"CHEMBL2114932",0.5751748252,0.5062065541,0.7667264038
"CHEMBL1909156",0.934965035,0.977703456,0.9803921569
"CHEMBL1909132",0.675,0.6630170316,0.4730279898
"CHEMBL1909130",0.8264086511,0.8968960278,0.8229927007
"CHEMBL3215029",0.8728191001,0.8300464587,0.8646683749
"CHEMBL2114818",0.6199589884,0.5831381733,0.5413043478
"CHEMBL1909107",0.4943820225,0.3394128114,0.8394160584
"CHEMBL1963771",0.8067016754,0.7810355345,0.7028613098
"CHEMBL1909180",0.6478696742,0.9494680851,0.9189814815
"CHEMBL1963725",0.7654468684,0.8108907961,0.7841437632
"CHEMBL1963741",0.6523518498,0.7899084301,0.7509433962
"CHEMBL1909116",0.9011406844,0.8876353791,0.8723067174
"CHEMBL1909109",0.9410063621,0.9288430201,0.9072891434
"CHEMBL1963807",0.7722428174,0.7482751338,0.7582775776
"CHEMBL1909158",1,0.9024390244,0.9585454545
"CHEMBL1963772",0.7486425339,0.6610572837,0.7472868217
"CHEMBL1614302",0.9644886364,0.6616438356,0.5107526882
"CHEMBL1909174",0.9448568399,0.9565311419,0.9702842377
"CHEMBL1964002",0.9105834642,0.8672147213,0.8652412464
"CHEMBL1909203",0.871042471,0.8543478261,0.8110285006
"CHEMBL1909136",0.7521912351,0.7865671642,0.8115539079
"CHEMBL1964107",0.7904651612,0.8391348536,0.7902941916
"CHEMBL1909210",0.9160305344,0.7295373665,0.8979638009
"CHEMBL1794574",0.5941520468,0.6768447837,0.4215991693
"CHEMBL1963757",0.8160068847,0.7797708674,0.7804951148
"CHEMBL1738239",0.6440008774,0.6086622074,0.6469028871
"CHEMBL1963690",0.623007623,0.6902587519,0.7499654075
"CHEMBL1964101",0.7021795706,0.7000186047,0.7060319767
"CHEMBL1963715",0.6875761589,0.7982142857,0.7374395541
"CHEMBL1909191",0.9647985178,0.9716312057,0.8771255061
"CHEMBL1909201",0.8336466165,0.9400948992,0.837893864
"CHEMBL1909186",0.0799256506,0.2229965157,0.5667870036
"CHEMBL1963746",0.6442632499,0.7639595093,0.7675925926
"CHEMBL1963913",0.7198636504,0.6093462247,0.4979253112
"CHEMBL1963701",0.70082435,0.6892957746,0.6835359571
"CHEMBL1963718",0.8634423898,0.8575098814,0.7856777712
"CHEMBL1963726",0.7207996406,0.7992312965,0.7711477711
"CHEMBL1963750",0.7351974704,0.7639563107,0.6998650472
"CHEMBL1737966",0.606290817,0.5508618855,0.5896375792
"CHEMBL1964015",0.8558252147,0.8436568974,0.8552087864
"CHEMBL1614004",0.7747747748,0.7949526814,0.7206844106
"CHEMBL1909123",0.5851851852,0.9801169591,0.9151515152
"CHEMBL1614041",0.9578116107,0.9551139656,0.9249053529
"CHEMBL1909173",0.9251428571,0.9478806228,0.935796487
"CHEMBL1614175",0.8190217391,0.8786748078,0.8075862069
"CHEMBL1963830",0.7341049383,0.7941031941,0.7242438201
"CHEMBL1909169",0.711026616,0.8457446809,0.6798534799
"CHEMBL1963723",0.8266233766,0.7861632475,0.7845010616
"CHEMBL1963972",0.5365034965,0.6026049973,0.5647590361
"CHEMBL1614432",0.6038099831,0.820874623,0.684623323
"CHEMBL1964095",0.835625,0.8195954106,0.7962006727
"CHEMBL1614524",0.7292418773,0.7623539982,0.736656128
"CHEMBL2114812",0.703,0.673870334,0.5418439716
"CHEMBL1738500",0.7018030738,0.7111751064,0.7212449424
"CHEMBL1964104",0.8484377941,0.6471361777,0.7628387421
"CHEMBL3215245",0.8286163522,0.8882076436,0.8643367537
"CHEMBL2114934",0.7885250063,0.641025641,0.7650273224
"CHEMBL3214915",0.8387616719,0.866058378,0.7877916667
"CHEMBL1963742",0.719895288,0.7725840336,0.7722460658
"CHEMBL1909212",0.8994910941,0.8851190476,0.7746268657
"CHEMBL2114916",0.951047619,0.954456328,0.9490450026
"CHEMBL1614499",0.6834688347,0.7463945944,0.6811827957
"CHEMBL1613870",0.4849963045,0.4348527857,0.5061478599
"CHEMBL1614019",0.8322950273,0.8113480686,0.8117965368
"CHEMBL3215183",0.8971536018,0.8730842912,0.8960307477
"CHEMBL1963782",0.7624140565,0.7627608048,0.7672244356
"CHEMBL1614169",0.8373831776,0.9076655052,0.6136631331
"CHEMBL2114734",0.8207070707,0.6218450827,0.5308641975
"CHEMBL1963814",0.8153510335,0.8393445802,0.8049274149
"CHEMBL1963999",0.491509434,0.4541658759,0.7735426009
"CHEMBL2114716",0.8348252344,0.8290816327,0.8520757299
"CHEMBL1614529",0.7152472527,0.744852459,0.7433902593
"CHEMBL3215004",0.6881211709,0.7065537459,0.6445536739
"CHEMBL2114714",0.8657019852,0.8243228054,0.7958312265
"CHEMBL1614122",0.7040329218,0.7733775247,0.7600228407
"CHEMBL1794366",0.6405938649,0.5731928505,0.6729237406
"CHEMBL1613944",0.7103169961,0.7666027155,0.7732569623
"CHEMBL1613896",0.6379203138,0.6731336226,0.7195127393
"CHEMBL1794523",0.5020456026,0.5088393012,0.5335938164
"CHEMBL1794349",0.7583871652,0.7474937429,0.7619671339
"CHEMBL1963736",0.666769649,0.8346179851,0.7704495614
"CHEMBL1963835",0.8290660725,0.8762196506,0.8177596991
"CHEMBL1614217",0.694897605,0.7242199894,0.7565750591
"CHEMBL1963727",0.7513864984,0.6813186813,0.7364331723
"CHEMBL1613820",0.7073602794,0.6718402795,0.6353984962
"CHEMBL1614195",0.7012609367,0.6874707077,0.6904914302
"CHEMBL1614339",0.7305892465,0.6907587199,0.6945151258
"CHEMBL3214953",0.7281834609,0.7676403986,0.7921874501
"CHEMBL3214811",0.7927509089,0.7807486631,0.7911953638
"CHEMBL1266185",0.5585301536,0.5860839563,0.546565666
"CHEMBL1613924",0.6433060915,0.6272289676,0.6481857351
"CHEMBL3215079",0.8322042945,0.7893287942,0.8223573117
"CHEMBL1614192",0.9031189084,0.9131021195,0.9045772828
"CHEMBL1614285",0.7211237436,0.7275342194,0.7197080292
"CHEMBL1614121",0.5927862698,0.5706599979,0.5669482656
"CHEMBL1614155",0.6995264207,0.7494727812,0.6640352787
"CHEMBL1614201",0.7973568282,0.7996085227,0.83859917
"CHEMBL1963790",0.8363196126,0.7972545547,0.8463783981
"CHEMBL1738132",0.8001605136,0.7939124921,0.7206515385
"CHEMBL1613794",0.6309282385,0.6023008477,0.6252984213
"CHEMBL1614067",0.670068929,0.6377245158,0.6764117058
"CHEMBL1963888",0.8001600525,0.7398016678,0.7811356527
"CHEMBL3214967",0.8826507651,0.862213713,0.8378328259
"CHEMBL3215169",0.9099547511,0.889341917,0.9214573991
"CHEMBL1738573",0.5949769053,0.6242314647,0.4092552422
"CHEMBL1794310",0.4784023669,0.5714940745,0.5142195767
"CHEMBL1613779",0.6009985438,0.770471464,0.6045584046
"CHEMBL1614501",0.7431115591,0.6458625954,0.7185774947
"CHEMBL3214913",0.9143627195,0.8979287011,0.9272667135
"CHEMBL1614090",0.6325356159,0.6434977276,0.6631319252
"CHEMBL2114796",0.8565904372,0.8705507681,0.854475171
"CHEMBL1614554",0.5762974853,0.6698172349,0.7089115646
"CHEMBL1614456",0.621089971,0.7842105263,0.644
"CHEMBL3215073",0.7772428466,0.7406804619,0.7514841527
"CHEMBL1613936",0.6486004092,0.6415698587,0.6775757576
"CHEMBL1613803",0.5460428994,0.7235474006,0.4990066225
"CHEMBL1738598",0.6547150385,0.6515304721,0.6743769744
"CHEMBL1737993",0.7042029534,0.7413216228,0.7474600871
"CHEMBL1614027",0.6934189925,0.7816275083,0.8185655738
"CHEMBL1613792",0.8523783561,0.7748549469,0.8308069424
"CHEMBL1614134",0.7129014396,0.756890079,0.7280270004
"CHEMBL1614158",0.8355926225,0.8677777778,0.7177777778
"CHEMBL1794496",0.7233187135,0.7170656028,0.7289415766
"CHEMBL1794512",0.7519430348,0.7379179062,0.7548310611
"CHEMBL1614120",0.6933534743,0.6129582268,0.8687299893
"CHEMBL1794324",0.7755528697,0.7413043478,0.7093720937
"CHEMBL1613869",0.623334567,0.5858280041,0.6467571644
"CHEMBL1040693",0.7523686477,0.7947326848,0.7835812246
"CHEMBL3215046",0.8796671645,0.8741260427,0.8777175698
"CHEMBL1963988",0.7807643605,0.7740055776,0.7821497331
"CHEMBL2114924",0.6615544195,0.6830518377,0.7540148844
"CHEMBL1794426",0.7935877054,0.7847137884,0.784791436
"CHEMBL1614164",0.6741068655,0.7136056076,0.673212883
"CHEMBL3214845",0.8648939993,0.835938225,0.8575573939
"CHEMBL1614252",0.6865920097,0.6856678675,0.689125
"CHEMBL1614064",0.8730186269,0.8838776052,0.8866738274
"CHEMBL1614213",0.540588685,0.585522016,0.5737190451
"CHEMBL1614307",0.8062737643,0.7030181087,0.651339409
"CHEMBL1613797",0.5195473251,0.5447417317,0.5840907093
"CHEMBL1614110",0.7017146178,0.7345449808,0.7185240393
"CHEMBL1794536",0.9324544884,0.9649168553,0.9025617212
"CHEMBL1614141",0.7460995478,0.7788151742,0.7346027214
"CHEMBL1614153",0.5321916018,0.5749661367,0.5398890674
"CHEMBL3215270",0.9107539797,0.8573625448,0.8940613351
"CHEMBL1614137",0.6183281005,0.6219866278,0.6335432467
"CHEMBL1613777",0.8197139372,0.7509438142,0.8094108729
"CHEMBL1738569",0.6731811408,0.6597236334,0.7610677083
"CHEMBL1614538",0.7360162131,0.7530883633,0.7219860505
"CHEMBL1614166",0.8773795485,0.8529446304,0.9161890312
"CHEMBL1614263",0.6715854251,0.6968774367,0.630650781
"CHEMBL1613829",0.5873037037,0.5851409314,0.5808646597
"CHEMBL1613800",0.9758282615,0.9680209171,0.9692016615
"CHEMBL1614481",0.6526429927,0.6402421578,0.6660077598
"CHEMBL1613776",0.5959254458,0.5488335857,0.5569701822
"CHEMBL1614240",0.7210631687,0.6846855052,0.7103472159
"CHEMBL1794486",0.9527424768,0.9424996255,0.9458046271
"CHEMBL1613970",0.8022151899,0.7712783712,0.7413713517
"CHEMBL1613886",0.8390719164,0.8853218589,0.8429219106
"CHEMBL1738606",0.8047767692,0.8108425067,0.786210238
"CHEMBL2354282",0.7782016106,0.819060839,0.7571588481
"CHEMBL1614331",0.822500267,0.7990189399,0.7925633803
"CHEMBL1614531",0.6914614122,0.6370158524,0.7065954304
"CHEMBL3215017",0.9003380783,0.8951398925,0.8966533099
"CHEMBL1613983",0.8356646789,0.8675073776,0.8510710383
"CHEMBL1613930",0.7575169872,0.6864069063,0.7455435546
"CHEMBL1738317",0.9322171162,0.9436083646,0.9276431017
"CHEMBL1614521",0.5982618916,0.6124152657,0.599795444
"CHEMBL1614108",0.8111719326,0.930002237,0.8487562578
"CHEMBL1614076",0.7625207722,0.7274048389,0.7368144573
"CHEMBL1614428",0.7686185117,0.7677185204,0.7828427685
"CHEMBL1614453",0.7221218638,0.6700679424,0.7014396988
"CHEMBL1794495",0.8257662006,0.900923005,0.9214133617
"CHEMBL2114817",0.8169234574,0.830134678,0.8209538363
"CHEMBL1794569",0.8506039847,0.8044109432,0.8525331371
"CHEMBL2114807",0.9175230665,0.9016822247,0.9189437553
"CHEMBL1614227",0.7145888594,0.6794380786,0.7060302794
"CHEMBL1613995",0.8010874143,0.8124484418,0.7875004758
"CHEMBL1614414",0.6229513991,0.6000970307,0.5969765917
"CHEMBL1613996",0.7767236597,0.8494726377,0.7948366653
"CHEMBL1613808",0.6120371318,0.6440779156,0.6295666527
"CHEMBL1794461",0.8657463621,0.8267462539,0.8591934896
"CHEMBL2114836",0.9235232815,0.920716942,0.9193485434
"CHEMBL1614052",0.5757501154,0.6258679555,0.6016714527
"CHEMBL1614234",0.8275400775,0.8177703861,0.8043952725
"CHEMBL1613992",0.6810521668,0.6727361428,0.6978804248
"CHEMBL1614103",0.6282252924,0.6212311114,0.6214886431
"CHEMBL2114738",0.783446196,0.7953988616,0.800427445
"CHEMBL1794585",0.8579883741,0.7111079492,0.8076636099
"CHEMBL1614364",0.7590247865,0.7631578947,0.7754111948
"CHEMBL1794311",0.8891759262,0.8875822598,0.8813596097
"CHEMBL1963935",0.8788300913,0.8823552773,0.9388136696
"CHEMBL2114713",0.7837808728,0.7629871987,0.788666015
"CHEMBL1614281",0.6457387813,0.6825259516,0.6445923509
"CHEMBL2114861",0.9042283349,0.8849738727,0.9133319554
"CHEMBL3215278",0.8672039608,0.849812219,0.8637741751
"CHEMBL2114784",0.9318114468,0.9375305416,0.93344732
"CHEMBL1614031",0.6242106502,0.6302541136,0.623875174
"CHEMBL1614275",0.779551201,0.7798198324,0.799794884
"CHEMBL1794440",0.974789916,0.9668644127,0.9848997342
"CHEMBL1964014",0.8003435173,0.7729452559,0.8203059399
"CHEMBL1613910",0.7206123734,0.7313657531,0.7226623
"CHEMBL1963954",0.9081947679,0.8709790762,0.9206205375
"CHEMBL1964086",0.8509919171,0.8399791311,0.8712519722
"CHEMBL1964062",0.8717159856,0.8732516169,0.9003828785
"CHEMBL1963887",0.913166257,0.8678567529,0.9000633602
"CHEMBL1614280",0.7180829319,0.7246738641,0.7360871798
"CHEMBL1963848",0.8980429378,0.8669650939,0.9269391343
"CHEMBL1963889",0.8513290153,0.8283739996,0.9172559167
"CHEMBL1741321",0.827282471,0.8438837689,0.8509360811
"CHEMBL1614250",0.6118308897,0.5875811082,0.6009037132
"CHEMBL1614361",0.6008190572,0.5973698332,0.5998768652
"CHEMBL1741325",0.8373289182,0.8656593691,0.8736884952
"CHEMBL2354287",0.8343248962,0.8374630484,0.8536362538
"CHEMBL1614502",0.8029684246,0.7709399114,0.8055495267
"CHEMBL1614342",0.9182194062,0.9223897962,0.9406609323
"CHEMBL1741323",0.8588727393,0.860923584,0.8733635664
"CHEMBL1963963",0.8682021776,0.8466429017,0.8903899316
"CHEMBL1794584",0.8842999742,0.8749646883,0.8861089263
"CHEMBL1613918",0.6328077788,0.6335203819,0.6476650246
"CHEMBL1741322",0.9202394085,0.9055656771,0.9186444603
"CHEMBL1964074",0.8926312111,0.873045841,0.9062960576
"CHEMBL2114913",0.6789052922,0.6124058017,0.7012121974
"CHEMBL1741324",0.8737142496,0.8912775246,0.8855171552
"CHEMBL1614410",0.5860995334,0.5866178514,0.5691330066
"CHEMBL1613838",0.9250193067,0.9298515101,0.9287820719
"CHEMBL1794424",0.9391837678,0.9356163822,0.9359930523
"CHEMBL2114775",0.9166962041,0.9165644223,0.9151473724
"CHEMBL1614079",0.6663031084,0.6759401633,0.6765403315
"CHEMBL1614038",0.8474216944,0.8422718683,0.8424776047
"CHEMBL1737991",0.9766115533,0.9691107944,0.9784501714
"CHEMBL2114843",0.8494457296,0.8469269237,0.8401119339
"CHEMBL1614211",0.8894502803,0.8930197671,0.912441054
"CHEMBL1964017",0.8992125856,0.8914927276,0.8945144547
"CHEMBL1964099",0.8347865669,0.8157188576,0.8666172104
"CHEMBL1963885",0.8894706161,0.8868666963,0.8794100678
"CHEMBL2114788",0.9504422907,0.9453440545,0.9510796877
"CHEMBL1613769",0.7735159332,0.7782626543,0.7745798962
"CHEMBL1613836",0.831135578,0.8117584965,0.8348006782
"CHEMBL1614174",0.6975986391,0.7000051778,0.7018303125
"CHEMBL1963976",0.8641979322,0.8624025879,0.8760031206
"CHEMBL1963900",0.8667502698,0.8196335502,0.8459215299
"CHEMBL1738312",0.9360735326,0.9372471981,0.943420998
"CHEMBL1614544",0.6937772048,0.6844769705,0.6893182642
"CHEMBL1794352",0.8749414141,0.8568537797,0.8676204843
"CHEMBL1963945",0.8402161414,0.8206665705,0.8488586734
"CHEMBL1964045",0.8714657057,0.8509266477,0.877813879
"CHEMBL1964063",0.8868187749,0.8426224796,0.8761164354
"CHEMBL2114780",0.8159910927,0.8029832199,0.8096258891
"CHEMBL1614236",0.7896563247,0.7640813617,0.7931183409
"CHEMBL1614161",0.7204761652,0.7256855843,0.7317245971
"CHEMBL1963882",0.8702434974,0.8496184526,0.8643694538
"CHEMBL1964034",0.8830996928,0.8470190024,0.8619895419
"CHEMBL1613914",0.7838396919,0.763334747,0.7798186004
"CHEMBL1963921",0.8738598291,0.8679052712,0.8722783789
"CHEMBL1614441",0.7124953378,0.694574087,0.6976251081
"CHEMBL3215181",0.9492956872,0.9191197208,0.9561992913
"CHEMBL1614257",0.7181554247,0.701028989,0.7186635655
"CHEMBL1964009",0.862073271,0.8284330476,0.8538219702
"CHEMBL1963991",0.8447492673,0.8251767789,0.8403587723
"CHEMBL1613842",0.8193613936,0.8276251136,0.823650131
"CHEMBL1964075",0.8581173972,0.8492755361,0.873647892
"CHEMBL1963860",0.8761714349,0.8524443122,0.8795133362
"CHEMBL1964065",0.8279626979,0.8148793416,0.8302556689
"CHEMBL1964087",0.8982391333,0.8898440229,0.9056961049
"CHEMBL1963895",0.8800849256,0.8804100356,0.8792409318
"CHEMBL1964092",0.8773720993,0.8694730707,0.8794021653
"CHEMBL1963994",0.8177042641,0.8162036309,0.8015104585
"CHEMBL1964025",0.8535002736,0.8502796236,0.8671748838
"CHEMBL1964004",0.8818705148,0.864914548,0.8806255456
"CHEMBL1963866",0.842492178,0.8056646069,0.8361693994
"CHEMBL1963903",0.8808907881,0.8707627703,0.8624983854
"CHEMBL1964066",0.9018213942,0.8511404676,0.8671840851
"CHEMBL1964037",0.8751378322,0.8559606706,0.8622327237
"CHEMBL1964018",0.8832720556,0.8694111298,0.8808384704
"CHEMBL1963844",0.8859114236,0.8443609879,0.8724073694
"CHEMBL1964091",0.8756346202,0.860777725,0.8709454873
"CHEMBL1964049",0.8899493378,0.8528700236,0.9105270678
"CHEMBL1963911",0.8673837992,0.8473274717,0.8544897529
"CHEMBL1964059",0.8940286898,0.8968310424,0.903619378
"CHEMBL1963961",0.8539789896,0.8338478656,0.851139991
"CHEMBL1964043",0.884675312,0.8813934113,0.8915936014
"CHEMBL1964021",0.877657807,0.8677598234,0.8579806477
"CHEMBL1964085",0.8836014099,0.862989003,0.8724241748
"CHEMBL1963880",0.8780606436,0.8593322304,0.8910388517
"CHEMBL1964040",0.8559908424,0.8423007743,0.8539622912
"CHEMBL1964088",0.8601431638,0.8513278587,0.856179159
"CHEMBL1964007",0.9115600806,0.849194525,0.8846695938
"CHEMBL1964047",0.8907159922,0.8888982673,0.8873847229
"CHEMBL1963901",0.9013978148,0.8950976571,0.8963560559
"CHEMBL1614421",0.8304480531,0.8283332645,0.8432253457
"CHEMBL1963990",0.8621832445,0.8362126523,0.8715486239
"CHEMBL1963876",0.8938058171,0.8730121978,0.8866971971
"CHEMBL1963989",0.911857273,0.877974503,0.8949251459
"CHEMBL1614249",0.6700520936,0.6602696725,0.6691823376
"CHEMBL1963953",0.8943722414,0.8727541561,0.8705935428
"CHEMBL1963854",0.9145488075,0.8864754339,0.8879945801
"CHEMBL1963985",0.899873099,0.8829128313,0.8787293795
"CHEMBL1964030",0.8603731486,0.845016457,0.8531239742
"CHEMBL1963960",0.8988545063,0.8635124963,0.877334723
"CHEMBL1963929",0.8785818097,0.8535784839,0.874275934
"CHEMBL1964006",0.8848999939,0.8725497058,0.8858721845
"CHEMBL1963868",0.8692859024,0.8650534458,0.8710418274
"CHEMBL1963922",0.8919695232,0.8943140648,0.8777518703
"CHEMBL1964077",0.8704552763,0.8581236464,0.8704975171
"CHEMBL1964048",0.9004986268,0.8809562798,0.8845798714
"CHEMBL1964012",0.8791637035,0.8562306882,0.8767764104
"CHEMBL3215106",0.5649171828,0.6741803058,0.6347006612
"CHEMBL1614087",0.7546885963,0.7576928111,0.760142022
"CHEMBL2114810",0.8336527055,0.8182654757,0.8359551378
"CHEMBL1963874",0.8815321664,0.8557183736,0.8665267102
"CHEMBL1964072",0.8906703374,0.871784259,0.8869407656
"CHEMBL1963981",0.897897559,0.8792729911,0.8968840853
"CHEMBL2354254",0.861991741,0.8461524995,0.8405423649
"CHEMBL1614530",0.6345173356,0.628940155,0.6318389129
"CHEMBL1738442",0.9071402524,0.8990966108,0.9096069111
"CHEMBL1794553",0.7204517103,0.7211416294,0.7549050782
"CHEMBL1614458",0.7347429977,0.7234556889,0.7375418365
"CHEMBL2354221",0.8513582647,0.8372707124,0.8792984551
"CHEMBL1614459",0.5265144178,0.5428584873,0.5521738944
"CHEMBL1794345",0.7576793424,0.7498445752,0.7693642863
"CHEMBL1794580",0.9260020289,0.925744236,0.9343952025
"CHEMBL1794401",0.9409583998,0.9448920539,0.9514622883
"CHEMBL1794483",0.8786325809,0.8732870998,0.8957822776
