"","fold0","fold1","fold2"
"CHEMBL2363581",0.424242424242424,0.837719298245614,0.666666666666667
"CHEMBL3215132",0.373873873873874,0.690625,0.543010752688172
"CHEMBL1614267",0.614285714285714,0.564814814814815,0.68595041322314
"CHEMBL2363277",0.540178571428571,0.748366013071896,0.661904761904762
"CHEMBL3111192",0.603571428571429,0.466101694915254,0.6
"CHEMBL3111198",0.560483870967742,0.649509803921569,0.777777777777778
"CHEMBL2363153",0.717687074829932,0.46,0.578947368421053
"CHEMBL2363197",0.62037037037037,0.547619047619048,0.579545454545455
"CHEMBL2363371",0.743421052631579,0.6,0.515
"CHEMBL2363734",0.505050505050505,0.756410256410256,0.576470588235294
"CHEMBL1614478",0.752380952380952,0.674107142857143,0.681481481481481
"CHEMBL2363336",0.698412698412698,0.800865800865801,0.517045454545455
"CHEMBL3111195",0.303448275862069,0.747899159663866,0.5
"CHEMBL2363278",0.51875,0.634868421052632,0.49609375
"CHEMBL2363351",0.667647058823529,0.5625,0.473039215686275
"CHEMBL2363391",0.530364372469636,0.654545454545455,0.605042016806723
"CHEMBL2363326",0.664583333333333,0.639772727272727,0.661764705882353
"CHEMBL2363328",0.577777777777778,0.688888888888889,0.583333333333333
"CHEMBL2363330",0.646464646464646,0.727272727272727,0.689732142857143
"CHEMBL2363364",0.599137931034483,0.749090909090909,0.56198347107438
"CHEMBL2363333",0.36969696969697,0.635854341736695,0.654901960784314
"CHEMBL2363148",0.712121212121212,0.623188405797101,0.450413223140496
"CHEMBL2363264",0.591269841269841,0.587301587301587,0.567460317460317
"CHEMBL2363283",0.517045454545455,0.623529411764706,0.549019607843137
"CHEMBL2363660",0.666666666666667,0.623188405797101,0.638095238095238
"CHEMBL2363307",0.653409090909091,0.560855263157895,0.275641025641026
"CHEMBL2363247",0.674242424242424,0.837037037037037,0.692307692307692
"CHEMBL2363465",0.603864734299517,0.644345238095238,0.58
"CHEMBL2363225",0.4,0.758241758241758,0.536437246963563
"CHEMBL2363468",0.578,0.650641025641026,0.564593301435407
"CHEMBL2114826",0.660416666666667,0.641025641025641,0.668038408779149
"CHEMBL3215266",0.59622641509434,0.673913043478261,0.151515151515152
"CHEMBL2363731",0.552447552447553,0.68,0.617224880382775
"CHEMBL1614479",0.714285714285714,0.587301587301587,0.814814814814815
"CHEMBL3214782",0.552036199095023,0.338709677419355,0.601851851851852
"CHEMBL1614273",0.672222222222222,0.562758620689655,0.467320261437909
"CHEMBL1794400",0.814814814814815,0.741,0.674107142857143
"CHEMBL2363728",0.571428571428571,0.690789473684211,0.620833333333333
"CHEMBL2363568",0.666666666666667,0.736842105263158,0.681818181818182
"CHEMBL2363353",0.606334841628959,0.608333333333333,0.611336032388664
"CHEMBL2363230",0.517045454545455,0.615384615384615,0.53968253968254
"CHEMBL1670561",1,0.765384615384615,0.88423645320197
"CHEMBL1614518",0.606172839506173,0.577294685990338,0.474074074074074
"CHEMBL2363739",0.469635627530364,0.523391812865497,0.570707070707071
"CHEMBL2363558",0.533333333333333,0.646306818181818,0.623809523809524
"CHEMBL2363322",0.545454545454546,0.509259259259259,0.553719008264463
"CHEMBL2363753",0.603174603174603,0.704678362573099,0.580357142857143
"CHEMBL2363348",0.563636363636364,0.776041666666667,0.550607287449393
"CHEMBL1614321",0.553140096618358,0.463875205254516,0.576666666666667
"CHEMBL2363337",0.684444444444444,0.675,0.53
"CHEMBL2363228",0.681318681318681,0.651282051282051,0.67032967032967
"CHEMBL2363504",0.477732793522267,0.55625,0.509803921568627
"CHEMBL2363664",0.601731601731602,0.758974358974359,0.675
"CHEMBL2363269",0.583636363636364,0.663101604278075,0.638392857142857
"CHEMBL1613893",0.875,0.881987577639752,0.82010582010582
"CHEMBL1614345",0.561538461538462,0.685763888888889,0.6421875
"CHEMBL2363442",0.47953216374269,0.728744939271255,0.52020202020202
"CHEMBL2363317",0.684210526315789,0.75,0.794642857142857
"CHEMBL2363432",0.6375,0.665551839464883,0.586274509803922
"CHEMBL1614376",0.671875,0.409090909090909,0.467741935483871
"CHEMBL2363403",0.582706766917293,0.671957671957672,0.646153846153846
"CHEMBL1614355",0.878787878787879,0.447368421052632,0.888888888888889
"CHEMBL2363593",0.606060606060606,0.648148148148148,0.406417112299465
"CHEMBL2363414",0.669856459330144,0.632352941176471,0.619791666666667
"CHEMBL1614226",0.637096774193548,0.766233766233766,0.682692307692308
"CHEMBL2363444",0.664021164021164,0.668650793650794,0.648809523809524
"CHEMBL1738246",0.897727272727273,0.625454545454545,0.772030651340996
"CHEMBL2363697",0.659090909090909,0.694871794871795,0.754385964912281
"CHEMBL2363725",0.647058823529412,0.684375,0.625925925925926
"CHEMBL2363572",0.62987012987013,0.726190476190476,0.628205128205128
"CHEMBL2363189",0.583881578947368,0.59047619047619,0.493055555555556
"CHEMBL2363799",0.51417004048583,0.685606060606061,0.728571428571429
"CHEMBL2363628",0.482758620689655,0.587301587301587,0.487179487179487
"CHEMBL2363489",0.470588235294118,0.634615384615385,0.644444444444444
"CHEMBL2363426",0.478571428571429,0.633333333333333,0.582417582417582
"CHEMBL1738575",0.738235294117647,0.514285714285714,0.698841698841699
"CHEMBL2363836",0.636363636363636,0.710526315789474,0.659919028340081
"CHEMBL2363789",0.526315789473684,0.559006211180124,0.673076923076923
"CHEMBL2363553",0.544891640866873,0.635416666666667,0.648351648351648
"CHEMBL2363332",0.577380952380952,0.670278637770898,0.58984375
"CHEMBL1614308",0.7125,0.613526570048309,0.481424148606811
"CHEMBL2363809",0.580952380952381,0.597435897435897,0.545454545454546
"CHEMBL2363207",0.448559670781893,0.788,0.659259259259259
"CHEMBL2114827",0.0285714285714286,0.162790697674419,0.284883720930233
"CHEMBL1964046",0.487878787878788,0.528061224489796,0.546296296296296
"CHEMBL1614462",0.364548494983278,0.366863905325444,0.419117647058823
"CHEMBL2363671",0.657894736842105,0.864,0.633333333333333
"CHEMBL2363290",0.579059829059829,0.709090909090909,0.548245614035088
"CHEMBL2363459",0.798611111111111,0.585227272727273,0.612654320987654
"CHEMBL2363611",0.610714285714286,0.630952380952381,0.744047619047619
"CHEMBL2363743",0.61328125,0.755952380952381,0.663194444444444
"CHEMBL1613821",0.607692307692308,0.616666666666667,0.449561403508772
"CHEMBL2363341",0.705128205128205,0.74294670846395,0.504545454545455
"CHEMBL1614465",0.75,0.647727272727273,0.704545454545455
"CHEMBL1614083",0.847826086956522,0.8,0.419642857142857
"CHEMBL2363366",0.6875,0.617424242424242,0.542857142857143
"CHEMBL2363766",0.702380952380952,0.595652173913043,0.584415584415584
"CHEMBL2363464",0.516304347826087,0.606153846153846,0.382775119617225
"CHEMBL1963899",0.7,0.671554252199413,0.659090909090909
"CHEMBL3214801",0.566558441558442,0.754960317460318,0.51867816091954
"CHEMBL1614512",0.712121212121212,0.645933014354067,0.58974358974359
"CHEMBL648337",0.888888888888889,0.915384615384615,0.959821428571428
"CHEMBL2363213",0.4875,0.674825174825175,0.713333333333333
"CHEMBL2363556",0.676923076923077,0.613970588235294,0.547794117647059
"CHEMBL2363142",0.453571428571429,0.604895104895105,0.583333333333333
"CHEMBL2363788",0.650980392156863,0.777777777777778,0.734375
"CHEMBL2363560",0.672932330827068,0.623529411764706,0.411764705882353
"CHEMBL2155446",1,1,0.978723404255319
"CHEMBL2363790",0.470703125,0.655,0.718045112781955
"CHEMBL2363481",0.6,0.765734265734266,0.752631578947368
"CHEMBL2114715",0.617424242424242,0.437878787878788,0.594650205761317
"CHEMBL2363433",0.521875,0.662202380952381,0.76
"CHEMBL2363609",0.78921568627451,0.725490196078431,0.634615384615385
"CHEMBL3214965",0.568181818181818,0.569444444444444,0.610492845786963
"CHEMBL1169087",0.874551971326165,0.625,1
"CHEMBL3214907",0.590301003344482,0.570175438596491,0.572303921568627
"CHEMBL687330",0.822916666666667,0.983333333333333,1
"CHEMBL1614008",0.572043010752688,0.52,0.569727891156463
"CHEMBL2363324",0.527272727272727,0.66403162055336,0.647826086956522
"CHEMBL2363185",0.613970588235294,0.529411764705882,0.529411764705882
"CHEMBL2363220",0.724242424242424,0.726470588235294,0.595588235294118
"CHEMBL2363555",0.521739130434783,0.736024844720497,0.608695652173913
"CHEMBL2363437",0.691666666666667,0.710884353741497,0.648809523809524
"CHEMBL2363243",0.736842105263158,0.75,0.710407239819004
"CHEMBL2363612",0.620454545454545,0.697222222222222,0.735294117647059
"CHEMBL2363140",0.723333333333333,0.780952380952381,0.767543859649123
"CHEMBL3215216",0.644897959183673,0.857558139534884,0.588235294117647
"CHEMBL2363239",0.642857142857143,0.736363636363636,0.703125
"CHEMBL2363434",0.766666666666667,0.746153846153846,0.645502645502646
"CHEMBL2114717",0.446236559139785,0.392857142857143,0.622988505747126
"CHEMBL2363688",0.630541871921182,0.802083333333333,0.508547008547009
"CHEMBL2363152",0.570833333333333,0.605555555555556,0.717647058823529
"CHEMBL1738040",0.523809523809524,0.348051948051948,0.564727954971857
"CHEMBL2363141",0.508928571428571,0.887096774193548,0.658008658008658
"CHEMBL2363803",0.5625,0.727513227513227,0.711111111111111
"CHEMBL2363623",0.554545454545455,0.724852071005917,0.688259109311741
"CHEMBL2363211",0.583333333333333,0.765873015873016,0.694444444444444
"CHEMBL2363594",0.53030303030303,0.869047619047619,0.712418300653595
"CHEMBL2363236",0.75,0.833333333333333,0.623376623376623
"CHEMBL2363549",0.517045454545455,0.555555555555556,0.55
"CHEMBL2363387",0.636363636363636,0.822281167108753,0.536231884057971
"CHEMBL2363180",0.526153846153846,0.757352941176471,0.743478260869565
"CHEMBL2363577",0.464912280701754,0.62781954887218,0.478571428571429
"CHEMBL2363252",0.627777777777778,0.71078431372549,0.726890756302521
"CHEMBL2363630",0.559259259259259,0.729824561403509,0.557142857142857
"CHEMBL2363216",0.70242214532872,0.706371191135734,0.616161616161616
"CHEMBL2363535",0.478468899521531,0.653250773993808,0.66796875
"CHEMBL2363368",0.422619047619048,0.720394736842105,0.759259259259259
"CHEMBL2363618",0.633333333333333,0.691729323308271,0.505102040816326
"CHEMBL2363774",0.413793103448276,0.694444444444444,0.642512077294686
"CHEMBL1614503",0.693548387096774,0.619341563786008,0.640151515151515
"CHEMBL2363389",0.800595238095238,0.730434782608696,0.607843137254902
"CHEMBL2363477",0.574074074074074,0.622377622377622,0.540350877192982
"CHEMBL2363834",0.55952380952381,0.727272727272727,0.557017543859649
"CHEMBL1794367",0.864285714285714,0.698529411764706,0.851764705882353
"CHEMBL2363440",0.609523809523809,0.636363636363636,0.533333333333333
"CHEMBL2363363",0.491666666666667,0.581717451523546,0.6875
"CHEMBL2363369",0.62719298245614,0.652777777777778,0.628099173553719
"CHEMBL2363435",0.586363636363636,0.751515151515151,0.725490196078431
"CHEMBL2363223",0.596153846153846,0.612698412698413,0.550802139037433
"CHEMBL2363851",0.611111111111111,0.774305555555556,0.672619047619048
"CHEMBL2363575",0.515686274509804,0.637119113573407,0.613445378151261
"CHEMBL2363443",0.569444444444444,0.585858585858586,0.660714285714286
"CHEMBL2363273",0.555555555555556,0.535353535353535,0.474074074074074
"CHEMBL2363655",0.418803418803419,0.598731884057971,0.580213903743315
"CHEMBL2363242",0.705555555555555,0.716666666666667,0.74375
"CHEMBL2363367",0.695652173913043,0.662337662337662,0.545454545454545
"CHEMBL2363561",0.698564593301435,0.663636363636364,0.8
"CHEMBL2363771",0.548333333333333,0.717261904761905,0.796296296296296
"CHEMBL2363238",0.544117647058824,0.591666666666667,0.695833333333333
"CHEMBL1613904",0.698757763975155,0.69377990430622,0.697478991596639
"CHEMBL2363507",0.699074074074074,0.724852071005917,0.550420168067227
"CHEMBL2363727",0.552083333333333,0.721804511278196,0.578947368421053
"CHEMBL2363480",0.533653846153846,0.7015625,0.605042016806723
"CHEMBL2363187",0.747826086956522,0.711180124223603,0.558035714285714
"CHEMBL2363659",0.602564102564103,0.7625,0.613445378151261
"CHEMBL2363327",0.495098039215686,0.675,0.75
"CHEMBL2363154",0.567708333333333,0.670731707317073,0.548387096774194
"CHEMBL2363469",0.616541353383459,0.660818713450292,0.585714285714286
"CHEMBL2363275",0.737878787878788,0.741071428571429,0.595833333333333
"CHEMBL2363248",0.648897058823529,0.717948717948718,0.695238095238095
"CHEMBL2363374",0.619047619047619,0.747395833333333,0.673076923076923
"CHEMBL2363397",0.6,0.632716049382716,0.769230769230769
"CHEMBL2363811",0.552884615384615,0.841379310344827,0.711111111111111
"CHEMBL2363208",0.576719576719577,0.615625,0.572222222222222
"CHEMBL2363212",0.580246913580247,0.697916666666667,0.73
"CHEMBL2363373",0.468227424749164,0.659722222222222,0.48868778280543
"CHEMBL2363657",0.426136363636364,0.608058608058608,0.554655870445344
"CHEMBL2363160",0.733333333333333,0.752727272727273,0.494736842105263
"CHEMBL2363846",0.555555555555556,0.721014492753623,0.552083333333333
"CHEMBL3215276",0.888888888888889,0.598684210526316,0.815789473684211
"CHEMBL2363740",0.568181818181818,0.842592592592593,0.636363636363636
"CHEMBL2363218",0.585139318885449,0.6875,0.768518518518518
"CHEMBL2363224",0.563492063492063,0.644117647058823,0.732456140350877
"CHEMBL2363529",0.662222222222222,0.687878787878788,0.509523809523809
"CHEMBL2363713",0.797619047619048,0.671474358974359,0.584375
"CHEMBL2363820",0.567708333333333,0.567105263157895,0.534188034188034
"CHEMBL2363314",0.652173913043478,0.670289855072464,0.502164502164502
"CHEMBL2363635",0.642857142857143,0.650246305418719,0.613168724279835
"CHEMBL2363352",0.565217391304348,0.66,0.602564102564103
"CHEMBL2363631",0.684027777777778,0.75,0.712820512820513
"CHEMBL2363221",0.567307692307692,0.792929292929293,0.594444444444444
"CHEMBL2363178",0.694230769230769,0.75,0.691919191919192
"CHEMBL2363546",0.652777777777778,0.693121693121693,0.659663865546218
"CHEMBL2363343",0.715415019762846,0.800699300699301,0.638095238095238
"CHEMBL2363210",0.517361111111111,0.621553884711779,0.702222222222222
"CHEMBL2363452",0.552631578947368,0.68561872909699,0.571428571428571
"CHEMBL2363171",0.708333333333333,0.635416666666667,0.473429951690821
"CHEMBL2363445",0.680147058823529,0.753571428571428,0.728205128205128
"CHEMBL2363319",0.453703703703704,0.570719602977668,0.555555555555556
"CHEMBL2363559",0.662393162393162,0.756410256410256,0.59375
"CHEMBL2363796",0.613122171945701,0.658333333333333,0.485185185185185
"CHEMBL2363214",0.523897058823529,0.712280701754386,0.638392857142857
"CHEMBL2363377",0.532738095238095,0.718266253869969,0.694117647058824
"CHEMBL2363370",0.661666666666667,0.740384615384615,0.478571428571429
"CHEMBL2363454",0.573308270676692,0.706959706959707,0.588888888888889
"CHEMBL1614231",0.558531746031746,0.68,0.597222222222222
"CHEMBL2363425",0.590225563909774,0.596969696969697,0.627450980392157
"CHEMBL2363831",0.683333333333333,0.795555555555556,0.542105263157895
"CHEMBL1614216",0.73023023023023,0.64367816091954,0.568027210884354
"CHEMBL2363644",0.619047619047619,0.494252873563218,0.5
"CHEMBL2363166",0.641666666666667,0.772727272727273,0.700320512820513
"CHEMBL2363446",0.724264705882353,0.753571428571429,0.6289592760181
"CHEMBL2363470",0.657407407407407,0.791836734693877,0.6875
"CHEMBL1613814",0.714782608695652,0.865203761755486,0.748076923076923
"CHEMBL2363645",0.626623376623377,0.634615384615385,0.593137254901961
"CHEMBL1738021",0.855357142857143,0.72093023255814,0.7
"CHEMBL2363516",0.623636363636364,0.738244514106583,0.672727272727273
"CHEMBL1614147",0.612403100775194,0.46,1
"CHEMBL2363492",0.470238095238095,0.956140350877193,0.841269841269841
"CHEMBL2363696",0.603921568627451,0.753968253968254,0.773809523809524
"CHEMBL1614486",0.7578125,0.683884297520661,0.768253968253968
"CHEMBL2363847",0.629370629370629,0.759530791788856,0.62962962962963
"CHEMBL2363719",0.628571428571429,0.602678571428571,0.54040404040404
"CHEMBL2363634",0.678125,0.676315789473684,0.533333333333333
"CHEMBL2363569",0.526315789473684,0.674515235457064,0.566666666666667
"CHEMBL2363294",0.589473684210526,0.651388888888889,0.508928571428571
"CHEMBL2363616",0.589705882352941,0.745989304812834,0.747899159663866
"CHEMBL2363601",0.755882352941176,0.672727272727273,0.607142857142857
"CHEMBL2363514",0.622222222222222,0.953703703703704,0.717948717948718
"CHEMBL2363748",0.616666666666667,0.563786008230453,0.503846153846154
"CHEMBL2363747",0.59077380952381,0.701704545454546,0.7
"CHEMBL2363457",0.644444444444444,0.590062111801242,0.59375
"CHEMBL1613949",0.819444444444444,0.893772893772894,0.743730407523511
"CHEMBL2363767",0.706766917293233,0.82312925170068,0.659340659340659
"CHEMBL2363793",0.688461538461538,0.776223776223776,0.535294117647059
"CHEMBL2363692",0.630555555555556,0.6,0.535714285714286
"CHEMBL2363639",0.761029411764706,0.677749360613811,0.636029411764706
"CHEMBL2363421",0.391705069124424,0.702564102564103,0.623188405797101
"CHEMBL2363313",0.666666666666667,0.723214285714286,0.649350649350649
"CHEMBL2363798",0.659090909090909,0.764285714285714,0.746606334841629
"CHEMBL2363272",0.6625,0.661184210526316,0.576190476190476
"CHEMBL2363447",0.692307692307692,0.741758241758242,0.597402597402597
"CHEMBL2363749",0.525735294117647,0.755417956656347,0.5625
"CHEMBL1738438",0.445454545454545,0.465116279069767,0.476744186046512
"CHEMBL2114847",0.513719512195122,0.56,0.490196078431373
"CHEMBL2363388",0.56140350877193,0.709090909090909,0.529411764705882
"CHEMBL1614035",0.861471861471861,0.91005291005291,0.882575757575758
"CHEMBL2363830",0.657894736842105,0.645833333333333,0.690909090909091
"CHEMBL2363255",0.526086956521739,0.637755102040816,0.572222222222222
"CHEMBL2363562",0.618421052631579,0.637770897832817,0.7625
"CHEMBL2363335",0.606227106227106,0.694444444444444,0.541666666666667
"CHEMBL2363338",0.666666666666667,0.674242424242424,0.523809523809524
"CHEMBL1614395",0.619047619047619,0.581818181818182,0.501098901098901
"CHEMBL2363334",0.596618357487923,0.66374269005848,0.642361111111111
"CHEMBL1614007",0.6,0.473039215686274,0.578787878787879
"CHEMBL1614049",0.548780487804878,0.698573127229489,0.664750957854406
"CHEMBL1034535",0.916666666666667,1,0.72463768115942
"CHEMBL1613853",0.740234375,0.527950310559006,0.555882352941176
"CHEMBL1614138",0.587962962962963,0.671875,0.655357142857143
"CHEMBL2363814",0.654135338345865,0.826086956521739,0.59
"CHEMBL2363245",0.656818181818182,0.732793522267207,0.632142857142857
"CHEMBL2363349",0.669642857142857,0.692307692307692,0.599537037037037
"CHEMBL2363794",0.494318181818182,0.819526627218935,0.735714285714286
"CHEMBL856174",0.486486486486487,0.46031746031746,0.4
"CHEMBL1964005",0.553846153846154,0.734649122807018,0.836206896551724
"CHEMBL1963983",0.7125,0.598765432098765,0.794117647058823
"CHEMBL2363215",0.557823129251701,0.692307692307692,0.606334841628959
"CHEMBL1613890",0.454166666666667,0.526315789473684,0.58312020460358
"CHEMBL1614363",0.482352941176471,0.838888888888889,0.781015037593985
"CHEMBL1022010",0.755681818181818,0.701612903225806,0.954545454545455
"CHEMBL1613962",0.824675324675325,0.591530054644809,0.45
"CHEMBL1614244",0.633680555555556,0.5,0.665833333333333
"CHEMBL2363764",0.557603686635945,0.620689655172414,0.628787878787879
"CHEMBL1614405",0.914285714285714,0.618055555555556,0.678321678321678
"CHEMBL1613926",0.731884057971015,0.554,0.633333333333333
"CHEMBL1614492",0.661549707602339,0.616666666666667,0.682222222222222
"CHEMBL2363716",0.577731092436975,0.625,0.47843137254902
"CHEMBL1243972",0.636075949367089,0.443478260869565,0.375
"CHEMBL1614053",0.73941798941799,0.62797619047619,0.529166666666667
"CHEMBL829401",0.651315789473684,0.893939393939394,0.806306306306306
"CHEMBL2363167",0.742063492063492,0.773399014778325,0.615384615384615
"CHEMBL2363592",0.613756613756614,0.734243697478992,0.615079365079365
"CHEMBL2363599",0.53416149068323,0.733250620347395,0.606060606060606
"CHEMBL1613942",0.603715170278638,0.671875,0.694117647058824
"CHEMBL1614463",0.670454545454545,0.554597701149425,0.43287037037037
"CHEMBL1614132",0.728571428571429,0.713994565217391,0.688244047619048
"CHEMBL2363633",0.726984126984127,0.770750988142292,0.673076923076923
"CHEMBL1963934",0.379310344827586,0.461538461538462,0.419354838709677
"CHEMBL2363557",0.593333333333333,0.78525641025641,0.705882352941176
"CHEMBL1614283",0.700549450549451,0.730769230769231,0.651960784313725
"CHEMBL1614548",0.630787037037037,0.618303571428572,0.840909090909091
"CHEMBL2363458",0.56231884057971,0.58,0.462450592885375
"CHEMBL2354217",0.643207855973813,0.598611111111111,0.501552795031056
"CHEMBL1738633",0.361702127659574,0.444444444444444,0.41
"CHEMBL1613950",0.606060606060606,0.511705685618729,0.657291666666667
"CHEMBL2114928",0.592105263157895,0.454901960784314,0.53099730458221
"CHEMBL2363385",0.648026315789474,0.699404761904762,0.773109243697479
"CHEMBL1614066",0.914285714285714,0.859375,0.52
"CHEMBL1614109",0.751515151515151,0.649901380670612,0.576666666666667
"CHEMBL1737868",0.720930232558139,0.83974358974359,0.797727272727273
"CHEMBL1614477",0.75,0.528846153846154,0.744444444444444
"CHEMBL1794460",0.634424603174603,0.573183760683761,0.587686567164179
